id, data-fdesc, data-name, data-address, data-access, data-telno, data-operationtime, data-holiday, data-latitude data-longitude
"id_shop_1a7220583a0dbbf2b360e87d601ef5b4","1a7220583a0dbbf2b360e87d601ef5b4","エースレーン守山","守山市播磨田町231-4ACT守山3番館内","名神高速道栗東IC出て国道8号線彦根方面向かい辻交差点左折し15分 JR守山駅よりタクシー5分","077-514-2455","10:00～24:00","無し","35.06802993 135.9957195"
"id_shop_95e0d8e3c8ca522c3ef889ac36996da1","95e0d8e3c8ca522c3ef889ac36996da1","ゲームディーノ彦根店","彦根市西沼波町166","名神高速彦根IC下車車10分","0749-21-0073","10:00～24:00","無し","35.25868777 136.2653241"
"id_shop_3455077b1a63e09689c8f3a872a2c240","3455077b1a63e09689c8f3a872a2c240","エースレーン愛知川","愛知郡愛荘町長野200","名神自動車道彦根IC下車大津方面下り約20分国道8号線沿い","0749-42-8610","9:30～24:00","無し",""
"id_shop_a4839330ed59ce9dac72579012a1c00b","a4839330ed59ce9dac72579012a1c00b","GiGOエイスクエア草津","草津市西渋川1-23-23A-SQUARE SARA新棟2F","","077-561-6577","","","35.0244362 135.9584984"
"id_shop_b528b381ccc60f2948492952741b6e33","b528b381ccc60f2948492952741b6e33","エースレーン草津","草津市野路3-1-11","JR東海道線南草津駅より徒歩10分。国道1号線南田山交差点そば","077-569-0472","10:00～24:00","無し",""
"id_shop_868207ba0b2c4c3db48c020d7713e4b7","868207ba0b2c4c3db48c020d7713e4b7","エースレーン近江八幡","近江八幡市出町736","","0748-31-2468","月～木・日・祝09:00～24:00 金・土・祝前日09:00～翌2:00","無し","35.13185244 136.1023481"
"id_shop_4d5f2833c136a64c7f7eadcf64a65603","4d5f2833c136a64c7f7eadcf64a65603","タイトーFステーションイオン近江八幡店","近江八幡市鷹飼町190-9イオン近江八幡2番街 1F","","0748-38-5172","","",""
"id_shop_1d1355ffd1edb3421f2026be77b4de64","1d1355ffd1edb3421f2026be77b4de64","京都寺町 a-cho","京都市中京区東大文字町302A-breakビル2-3F","阪急京都線「河原町駅」下車徒歩3分","075-251-2323","10:00～24:00","無し",""
"id_shop_3067f3e0b774953e5311159bfdd4ac39","3067f3e0b774953e5311159bfdd4ac39","ラウンドワン京都河原町店","京都市中京区河原町通り三条下ル山崎町250","河原町通り沿いBAL向かい","075-213-8400","月8:00～23:50、火～金9:00～23:50 土日祝6:00～23:50","無し",""
"id_shop_56e2e55449b033a89e617286b2272af8","56e2e55449b033a89e617286b2272af8","プレイランドキング 円町店","京都市中京区西ノ京円町40","JR嵯峨野線「円町駅」下車徒歩5分","075-462-9316","9:00～23:00","無し",""
"id_shop_8770d38b78698ead6922d17b01747e58","8770d38b78698ead6922d17b01747e58","サープラ京都あそびタウン","京都市中京区西ノ京栂尾町107BiVi二条内2F","JR二条駅下車すぐ","075-813-2150","9:00～24:00","無し","35.00912538 135.7412632"
"id_shop_327703940774ab76beb91cccf677184b","327703940774ab76beb91cccf677184b","ラウンドワン京都伏見店","京都市伏見区下鳥羽平塚町131","国道1号線沿い「京都南IC」から大阪方面へ車で5分","075-622-9911","月8:00～23:50 火～金10:00～23:50、土日祝6:00～23:50","無し","34.93599659 135.746198"
"id_shop_b224ea9ed01beb5dcfda1614aaf99300","b224ea9ed01beb5dcfda1614aaf99300","あそVIVA本店","福知山市字堀小字上高田2146-1あそVIVA1F","","0773-25-5055","9:00～24:00","無し","35.290709 135.132973"
"id_shop_8ca841e11f19447b80f465db72c03202","8ca841e11f19447b80f465db72c03202","ゲームフェイス八尾","八尾市天王寺屋2-68","JR大和路線「志紀駅」下車徒歩7分","0729-48-2306","平日10:00～24:00 土日祝9:00～24:00","無し","34.60101133 135.6178787"
"id_shop_5dc4184d46167256064393d9128d283f","5dc4184d46167256064393d9128d283f","関大前フタバボウル","吹田市千里山東1-7-18","阪急関大前駅下車徒歩5分","06-6338-3068","10:00～24:00/日・祝:9:00～24:00","無し","34.77288114 135.5062328"
"id_shop_664d717e7e046af107434793f50a7ed2","664d717e7e046af107434793f50a7ed2","ラウンドワンららぽーと和泉店","和泉市あゆみ野4-4-7ららぽーと和泉店 4F 42100","","0725-51-2100","6:00～23:50","無し","34.435599 135.447876"
"id_shop_f91e1be4f8c08412d21102fc226af191","f91e1be4f8c08412d21102fc226af191","ラウンドワン堺駅前店","堺市堺区戎島町4-44-3","南海本線堺駅下車すぐ(国道26号線沿い)","072-222-0120","平日10:00～23:50 土日祝9:00～23:50","無し",""
"id_shop_ed6c487076cd62cbd836ff08e0134077","ed6c487076cd62cbd836ff08e0134077","ゲームパニック堺","堺市堺区築港八幡町1-1堺浜シーサイド内堺浜えんため館","南海バス20系統「堺市内北回り」 堺駅西口→堺浜シーサイドステージ約17分 堺東駅→堺浜シーサイドステージ約25分","072-224-8295","10:00～23:45","無し","34.597817 135.447433"
"id_shop_8ecb9b4bf761cfb0fc128ab35ac21423","8ecb9b4bf761cfb0fc128ab35ac21423","ラウンドワン堺中央環状店","堺市東区石原町2-241","大阪中央環状線大泉緑地よりすぐ","072-253-9559","平日9:00～23:50 土日祝6:00～23:50","無し",""
"id_shop_78ccf179db21655ae022b47115ecb8b8","78ccf179db21655ae022b47115ecb8b8","アミパラ大東店","大東市南新田2-3-5","","072-813-7600","","",""
"id_shop_1546b85f534efb58ffb46d508053ea90","1546b85f534efb58ffb46d508053ea90","ラウンドワン千日前店","大阪市中央区難波1-3-1","","06-4708-2600","10:00～24:00","無し","34.667424 135.5026714"
"id_shop_a191e3fb8cb87439bdadde79a49a1c49","a191e3fb8cb87439bdadde79a49a1c49","タイトーステーション難波","大阪市中央区難波千日前15-12","南海難波駅北館東出口から徒歩2分 赤い看板のスペースインベーダーが目印","06-6641-0185","10:00～24:00","無し","34.6633637 135.5026378"
"id_shop_c07240a3289319d3bd4dd812361303ec","c07240a3289319d3bd4dd812361303ec","namco梅田店","大阪市北区小松原町3-3OSビル2F","","06-6313-0778","","","34.7027882 135.499854"
"id_shop_c97def28187eb8487215960079356a56","c97def28187eb8487215960079356a56","ラウンドワン梅田店","大阪市北区小松原町4-16","各線「梅田」駅より徒歩3分 JR大阪駅より徒歩7分","06-6312-6800","7:15～25:00","無し","34.70337769 135.5009178"
"id_shop_f6c25a57df8abef9f18cb80b112c939f","f6c25a57df8abef9f18cb80b112c939f","ラウンドワン城東放出店","大阪市城東区今福南3-4-38","国道479号(内環状線)を南に向かい今福鶴見駅を越え約3分","06-6936-0100","平日9:00～23:50 土日祝6:00～23:50","無し","34.69651235 135.559648"
"id_shop_bda7c393d7b05932bf9fae9e6dc591ab","bda7c393d7b05932bf9fae9e6dc591ab","ラウンドワン東淀川店","大阪市東淀川区菅原7-14-29","府号14号線沿い「上新庄」交差点より南へ1km","06-6160-2221","10:00～23:50、土日祝6:00～23:50","無し","34.74289355 135.5255278"
"id_shop_055b095f94b80a4bb45a9739d94c49c3","055b095f94b80a4bb45a9739d94c49c3","タイトーステーション大阪日本橋","大阪市浪速区日本橋4-9-14","地下鉄なんば駅・日本橋駅・恵美須町駅から約7分ほど。","06-6630-7270","10:00～24:00","無し","34.660362 135.506113"
"id_shop_95849f7816ec417779e691d813f4cc63","95849f7816ec417779e691d813f4cc63","namco大阪日本橋店","大阪市浪速区難波中2-1-17コスモビル1-3F","","06-7656-3885","","","34.662929 135.504364"
"id_shop_906a685054b9a3582af1e3a8e28a6f05","906a685054b9a3582af1e3a8e28a6f05","GiGO難波アビオン","大阪市浪速区難波中2-3-15MMOビル1F､2F","","06-6645-7692","","","34.6627403 135.5010659"
"id_shop_22dc28d6357036e1b9c63f49aec6d3f8","22dc28d6357036e1b9c63f49aec6d3f8","シャトーEX","大阪市都島区東野田町3-9-3","JR/京阪京橋駅徒歩1分","06-6882-4801","7:00～24:00","無し","34.69804475 135.5337005"
"id_shop_d7358ee5e75af9248f2db3fc0dc235c4","d7358ee5e75af9248f2db3fc0dc235c4","GiGOあべのアポロ","大阪市阿倍野区阿倍野筋1-5-31アポロビル3F･4F","JR 天王寺駅・近鉄あべの橋駅より徒歩3分 アポロビル 3F","06-6647-0716","10:00～24:00","","34.646623 135.511677"
"id_shop_14d2d22f6689f4da810659d3c79059b6","14d2d22f6689f4da810659d3c79059b6","天王寺パスカ","大阪市阿倍野区阿倍野筋2-4-51","地下鉄谷町線阿倍野駅下車徒歩1分","090-3229-6768","8:30～24:00","無し","34.64402865 135.5125832"
"id_shop_45dcb92699d6f9d2a4a22a3a3153e21d","45dcb92699d6f9d2a4a22a3a3153e21d","G-palaあべの","大阪市阿倍野区阿倍野筋3-10-1あべのベルタ2F","阿倍野交差点近く","06-6648-6626","10:00～24:00","無し","34.6426363 135.5113991"
"id_shop_3ec41bbd9bd8e6e455fb34ba6f7430d3","3ec41bbd9bd8e6e455fb34ba6f7430d3","ラウンドワン守口店","守口市佐太東町2-6-14ジャガーグリーン2F","旧1号沿い中央環状線「大日」交差点東へ車で1分","06-6907-9270","平日10:00?23:50、土日祝6:00～23:50","無し","34.7562488 135.5886793"
"id_shop_8c386a8952da9212edbff663f651627a","8c386a8952da9212edbff663f651627a","ゲームプラザエム","守口市本町1-3-3","","06-6991-0363","","","34.735265 135.564645"
"id_shop_a8517fea338293d9370d8fdfc9107f58","a8517fea338293d9370d8fdfc9107f58","YAZ寝屋川店","寝屋川市石津中町25-26","","072-830-7755","","",""
"id_shop_9bc144cd28aeee923373f2cc91154148","9bc144cd28aeee923373f2cc91154148","モンキートリック","寝屋川市香里南之町32-5","京阪本線香里園駅下車徒歩2分","072-835-6361","10:00～24:00","無し","34.78316526 135.628799"
"id_shop_7cd1b19a926aa75cbc385391c04ea841","7cd1b19a926aa75cbc385391c04ea841","ラウンドワン岸和田店","岸和田市八阪町2-11-1","国道26号線岸和田警察署東すぐ","072-429-1100","10:00～23:50 土日祝6:00～23:50","無し",""
"id_shop_d8cbab8f7d5b87ab3f8d5343bd06b333","d8cbab8f7d5b87ab3f8d5343bd06b333","ラウンドワン枚方店","枚方市高野道1-20-20","国道1号線枚方「家具団地前」交差点 南","072-864-0800","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","34.84319757 135.6986262"
"id_shop_bb4c0ca44484a547cd8c3ea4f6a3f3b6","bb4c0ca44484a547cd8c3ea4f6a3f3b6","泉大津フタバボウル","泉大津市松之浜町1-2-53","南海本線松ノ浜駅下車徒歩5分","0725-22-8128","10:00～翌3:00","無し","34.5109011 135.4157314"
"id_shop_97cf7dc588e999329356240dca58fff9","97cf7dc588e999329356240dca58fff9","Dino茨木店","茨木市永代町5ソシオビルB1F 110","阪急電鉄茨木駅徒歩1分","072-648-5222","9:00～24:00","無し","34.81751016 135.5756907"
"id_shop_466ecdbacba2d15cf5e863f421ccff80","466ecdbacba2d15cf5e863f421ccff80","あそVIVA阪急茨木店","茨木市永代町6-2スポーツプラザ茨木2F","","072-631-6606","","","34.817929 135.576325"
"id_shop_26bfb504ac21e06da8935bb01d5b856a","26bfb504ac21e06da8935bb01d5b856a","ラウンドワン豊中店","豊中市名神口1-1-1","阪神高速道路「豊中南IC」から車で1分","06-6865-2200","平日10:00?23:50、土日祝6:00～23:50","無し","34.75733488 135.465555"
"id_shop_3799de2a667acf4402e1ce5a617adcfa","3799de2a667acf4402e1ce5a617adcfa","ラウンドワン高槻店","高槻市辻子3-6-4","国道171号線から八丁畷の交差点を南(国道170号線)に約5分","072-672-9933","月土日祝8:00～23:50 火～金10:00～23:50","無し","34.83266921 135.6301782"
"id_shop_858e4036185bee459f63371a3992b8db","858e4036185bee459f63371a3992b8db","アミューズメント ミール","三田市対中町5-21","神戸電鉄三田本町駅下車国道176号線側へ徒歩5分。車の場合はガリバー三田店より176号を三田方面へ、ブックプラザ三田店の向かい。","0795-64-5678","10:00～24:00","無し","34.88047252 135.2295927"
"id_shop_86fdda970b0c99ea9477e57eb280708e","86fdda970b0c99ea9477e57eb280708e","ラウンドワン伊丹店","伊丹市昆陽7-29","国道171号沿い「伊丹市役所」より西へ700m","0727-75-4150","平日10:00～翌6:00 金祝前日10:00～終日 土24時間 日祝0:00～翌6:00","無し","34.77891327 135.3932572"
"id_shop_426bf774145649ccf1b7060d530e960e","426bf774145649ccf1b7060d530e960e","アミパラ加古川店","加古川市尾上町今福71-2","JR播但線 京口駅 徒歩20分","079-456-0044","10:00～24:00","無し","34.82670311 134.715138"
"id_shop_31ed4986f52df2a1a79055e3af90a06b","31ed4986f52df2a1a79055e3af90a06b","ラウンドワン加古川店","加古川市尾上町安田字小河原325番6号","明姫幹線沿い「安田交差点」すぐ","0794-29-2513","平日10:00?23:50、土日祝6:00～23:50","無し",""
"id_shop_7873db5d937da022b57474eeb17a6b10","7873db5d937da022b57474eeb17a6b10","社スポーツレーン","加東市社町1189-1","","0795-42-4545","店舗にてご確認ください","店舗にてご確認ください","34.916112 134.961435"
"id_shop_9a98566a62906b3669036d1cd24b2f08","9a98566a62906b3669036d1cd24b2f08","アピナ姫路店","姫路市東郷町1454-3姫路リオス2F","","079-222-8811","","","34.82687 134.7151"
"id_shop_1298a691b4666a1cf40c92c51eb19d89","1298a691b4666a1cf40c92c51eb19d89","ラウンドワン姫路飾磨店","姫路市飾磨区中島1-254","姫路バイパス西行き 市川ランプより南 浜国(250号)沿い","079-243-1830","10:00～23:50 土日祝6:00～23:50","無し",""
"id_shop_d77b4cf1026656e49412378c8ca12224","d77b4cf1026656e49412378c8ca12224","GiGO姫路駅前","姫路市駅前町254姫路OSビルB1F","","0792-22-6455","","","34.828977 134.69114"
"id_shop_1272ff9bf9bbb7da1919435075285793","1272ff9bf9bbb7da1919435075285793","ラウンドワンJR尼崎駅前店","尼崎市潮江1-4-5プラストいきいきビル4F","JR「尼崎駅」下車徒歩1分","06-6495-4177","10:00～23:50 日祝9:00～23:50","無し","34.73331738 135.4329448"
"id_shop_44c1b8c1e87aa3577d22569e9fe66389","44c1b8c1e87aa3577d22569e9fe66389","ゲームアイビス太子店","揖保郡太子町太田2148-1","姫路バイパス太子ランプより相生方面へ車で5分","0792-77-2320","10:00～24:00","無し",""
"id_shop_6100eecafbb362740da13c6becbc2994","6100eecafbb362740da13c6becbc2994","アルゴ","神戸市中央区下山手通1-1-8","JR三ノ宮駅下車徒歩5分東急ハンズ東隣","078-334-3031","9:00～24:00","無し","34.69392181 135.1914556"
"id_shop_4567af7fcfdfba71ebf8bf517bde0c0d","4567af7fcfdfba71ebf8bf517bde0c0d","ラウンドワン三宮駅前店","神戸市中央区小野柄通り6丁目1-17","JR/阪急/阪神「三宮駅」下車徒歩5分","078-252-7200","10:00～24:00/土・日・祝9:00～24:00","無し",""
"id_shop_ea8cc02e4fcd4fd8bd588539d4317a2e","ea8cc02e4fcd4fd8bd588539d4317a2e","遊･スペース マジカル","神戸市中央区琴ノ緒町5-2-3協律三宮センタービル3F","JR三ノ宮駅下車徒歩5分","078-414-8844","9:00～24:00","無し","34.69551577 135.1950261"
"id_shop_180916ef0c4ff3a06953934e860d3a70","180916ef0c4ff3a06953934e860d3a70","ホムスタ玉津店","神戸市西区丸塚2-9-18メガパレス2F","第二神名玉津IC下車車5分","078-920-3337","10:00～24:00","無し",""
"id_shop_d442d328b9e211312da1c8873f2b1aaa","d442d328b9e211312da1c8873f2b1aaa","トップラン","神戸市西区岩岡町古郷1474-1","第二神明道路大久保ICから車で5分","078-969-2700","10:00～24:00","無し","34.717655 134.928895"
"id_shop_9ea1fe8be88e8dc22a27d24322a55f19","9ea1fe8be88e8dc22a27d24322a55f19","タロフォフォ","西宮市田中町5-21TSビル","阪神西宮駅下車徒歩2分","0798-32-0099","10:30～23:00","無し","34.73671946 135.3365567"
"id_shop_2f2447095ad9e3643e29a5b65e5df589","2f2447095ad9e3643e29a5b65e5df589","楽市楽座イオンモール大和郡山店","大和郡山市下三橋741イオンモール大和郡山内3F","イオンモール大和郡山店内3F","0743-58-5660","10:00～21:00","無し","34.6510396 135.8022702"
"id_shop_5b14aa6594c8482e363447c3571ec77c","5b14aa6594c8482e363447c3571ec77c","アミューズメントCUE大和高田","大和高田市東中2-11-16","国道166号線東宝交差点そば","0745-25-3335","10:00～24:00","無し",""
"id_shop_95b62970f67eee8a5827ca5162031651","95b62970f67eee8a5827ca5162031651","アミューズメントCUE奈良三条店","奈良市三条町478-1","JR奈良駅から三条通りを東へすぐ","0742-25-5115","10:00～24:00","無し","34.68177805 135.8221257"
"id_shop_7ea4d3c4f456d31915a55bd9a442af5f","7ea4d3c4f456d31915a55bd9a442af5f","ラウンドワン奈良ミナーラ店","奈良市二条大路南1-3-1ミ･ナーラ5F","","0742-32-3900","","","34.685231 135.802224"
"id_shop_e4984eec134e802ed24341c3380d5f29","e4984eec134e802ed24341c3380d5f29","ユーズランド和歌山","和歌山市中字楠谷573イオンモール和歌山2F","","073-452-1668","","","34.275743 135.149066"
"id_shop_9305200d1c3acfc1b80e4a5b92dc2eab","9305200d1c3acfc1b80e4a5b92dc2eab","ピタゴラス和歌山店","和歌山市土入73-1","","070-1479-6710","","",""
"id_shop_8b6a513960c22ffd43e945f24e1e7ec2","8b6a513960c22ffd43e945f24e1e7ec2","ラウンドワン和歌山店","和歌山市小雑賀739-3","JR和歌山駅 バス1番乗り場「マリーナシティー方面」「紀三井寺方面」「海南藤白浜方面」のいずれかに乗車約15分 「南小雑賀」下車","073-421-8210","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し",""
"id_shop_ddc1b1e145c96ec1d76b40167bf02d7a","ddc1b1e145c96ec1d76b40167bf02d7a","スーパーヒーロー倉吉","倉吉市見日町633","バス・西倉吉方面行き/厚生病院前下車徒歩3分","0858-23-5255","10:00～翌3:00/土・休前日/10:00～翌5:00","無し","35.43833291 133.8393183"
"id_shop_424cd2e31ea5dbdda62fa3ec13dbf689","424cd2e31ea5dbdda62fa3ec13dbf689","アミパラがいな店","米子市日ノ出町1-8-13","米子しんまち天満屋から南西へ300m","0859-39-1800","10:00 ～ 24:00","無し","35.4379654 133.3386965"
"id_shop_18b0ae5662f9c85bb0e32b18e78f35f2","18b0ae5662f9c85bb0e32b18e78f35f2","ジーパラ出雲","出雲市渡橋町784","","0853-23-8270","10:00～24:00","無し","35.3660626 132.7434241"
"id_shop_90264d8dbf8ecd7144d6091b856e641e","90264d8dbf8ecd7144d6091b856e641e","オートパーラーやすぎ","安来市西荒島町33","JR荒島駅徒歩15分国道9号線沿い","0854-28-8502","10:00～23:45","無し","35.43243772 133.1914366"
"id_shop_e06e9edc1602137ff21f5eefc06991f3","e06e9edc1602137ff21f5eefc06991f3","ファンタジスタ","倉敷市新倉敷駅前5-194","JR西日本山陽本線「新倉敷」駅から南西に徒歩10分","086-526-0438","12:00～24:00","店舗にお問合わせください","34.5583269 133.6767549"
"id_shop_36ade331dafb09fe736ae9ac6e74a2d0","36ade331dafb09fe736ae9ac6e74a2d0","ユーズランド倉敷店","倉敷市水江1イオン倉敷ショッピングセンター2F","イオン倉敷SC2F倉敷駅北口1番乗場よりバスで10分山陽自動車道倉敷ICより約7分","086-430-5234","10:00～22:00","無し","34.60290341 133.7454258"
"id_shop_386666e11bcb4771d4eca2bdda308ab0","386666e11bcb4771d4eca2bdda308ab0","ドライブイン古城","倉敷市福田町福田2111-1","早島ICより車で20分","086-455-5190","7:00～24:00","無し","34.55139486 133.7675318"
"id_shop_6f9cdf6647fbb79ae04a58757de908ba","6f9cdf6647fbb79ae04a58757de908ba","アミパラ倉敷","倉敷市西中新田624-1","倉敷市役所前、アミパラボウル1F","086-430-2111","10:00～24:00","無し","34.58364137 133.7712207"
"id_shop_2e9723c84e127338f93661ec8d04c6e9","2e9723c84e127338f93661ec8d04c6e9","アミパラテクノランド","岡山市北区大和町1-7-12","法界院駅から徒歩10分","086-225-3377","10:00～24:00","","34.679221 133.927419"
"id_shop_40856575b12608b007f1b778ffce6ed8","40856575b12608b007f1b778ffce6ed8","アミパラ岡山店","岡山市北区青江1-13-8","2号線バイパス・青江交差点から北へすぐ","086-235-3332","10:00～24:00","無し","34.63615978 133.919988"
"id_shop_4ec2a405c53e03f0e780dffafae27d2e","4ec2a405c53e03f0e780dffafae27d2e","ラウンドワン岡山妹尾店","岡山市南区妹尾3413-1","国道2号線沿い妹尾西交差点を東へ約900m","086-282-8851","平日10:00～24:00 土9:00、日祝8:00から","無し","34.62318926 133.8694608"
"id_shop_f97cf14ca1a46811691c8ec64a8e0f2e","f97cf14ca1a46811691c8ec64a8e0f2e","GiGO広","呉市広中町1-9","呉線広駅前下車すぐ185号線沿いフタバ図書内","0823-73-1217","10:00～24:00","無し","34.22860722 132.6293589"
"id_shop_5f3eda6de1650dd3d8e3ba0ca23ebf90","5f3eda6de1650dd3d8e3ba0ca23ebf90","タイトーステーション広島本通店","広島市中区本通3-5せらかぐ本通ビル","広島電鉄・立町駅より徒歩5分","082-541-6345","10:00～24:00","無し","34.3929912 132.4599026"
"id_shop_6913d63fdb0cd9a53df2086f78e81584","6913d63fdb0cd9a53df2086f78e81584","ラウンドワン広島店","広島市中区立町3-11","ひろしま国際ホテルとなり","082-545-8910","月9:00～23:50、火～金10:00～23:50 土日祝6:00～23:50","無し","34.39365895 132.4600423"
"id_shop_601b01a42a7d0ac056a5963ec86d003a","601b01a42a7d0ac056a5963ec86d003a","タイトーステーション広島紙屋町","広島市中区紙屋町2-2-21","広島電鉄 紙屋町西電停より徒歩2分","082-544-3961","平日10:00～24:00 土日祝9:00～24:00","無し","34.394034 132.456154"
"id_shop_1399575090f48c0255383fe41ed265e9","1399575090f48c0255383fe41ed265e9","ブラックジャックアクア","広島市安佐南区大町東4-12-11","アストラムライン 毘沙門台駅 徒歩4分","082-831-3344","10:00～24:00","無し",""
"id_shop_e2aeb119dcef0e30f20a25cfa2ff018e","e2aeb119dcef0e30f20a25cfa2ff018e","アルティランドアルパーク北棟店","広島市西区草津南4-7-1","JR山陽本線 新井口駅 徒歩1分","082-270-5734","10:00～24:00","無し","34.375507 132.393333"
"id_shop_510cb7cf1c683e9b64556be6844d2e8d","510cb7cf1c683e9b64556be6844d2e8d","アミパラ広島店","広島市西区西観音町3-17","平和大通り沿い、西区区役所から東へすぐ","082-297-7135","10:00～24:00","無し","34.39350431 132.4360428"
"id_shop_e8dd1338e8870eeda2e816f2c09f1d2f","e8dd1338e8870eeda2e816f2c09f1d2f","アミパラここじゃ","東広島市西条町下見6-10-19山手電気内","広島大学前の交差点より西へすぐ。山手電気内","0824-24-4747","10:00～24:00","無し",""
"id_shop_f81f41c12aebacc35c103b66c29dcdb0","f81f41c12aebacc35c103b66c29dcdb0","ブラックジャック東広島店","東広島市西条町御薗宇6120賀茂ボウル内","山陽自動車道西条ICより車で15分375号線経由円城寺入口交差点よりすぐ加茂ボウル内","0824-24-2872","10:00～24:00","無し","34.4141843 132.7533405"
"id_shop_2c18ce19b2d1c191a4a639314d17d116","2c18ce19b2d1c191a4a639314d17d116","福山メトロポリス","福山市一文字町24-1","JR東福山駅より車で10分","084-981-5095","10:00～23:50","無し","34.46583759 133.407424"
"id_shop_49b6691851d0652da10fb6428cb69617","49b6691851d0652da10fb6428cb69617","ラウンドワン福山店","福山市明神町1-9-28","国道2号線明神町西へすぐ","084-973-9891","10:00～24:00","無し",""
"id_shop_83404df7a5cfec5ae1d23dc26d4dbb4f","83404df7a5cfec5ae1d23dc26d4dbb4f","ゲームスポットSPEED","周南市久米3219","","0834-36-2828","9:00～24:00","無し","34.03259888 131.8374238"
"id_shop_1b4f19ab5eac001d6af69a3deae0bb31","1b4f19ab5eac001d6af69a3deae0bb31","アミパラ周南久米店","周南市久米中央5-6-1イオンタウン周南久米内","","0834-36-1234","","","34.036781 131.842885"
"id_shop_227568f95509829e54e8808f34f6013f","227568f95509829e54e8808f34f6013f","アレックス","宇部市西宇部南3-5-53","","0836-39-3587","9:00～24:00","","33.999394 131.220089"
"id_shop_214e95f8c70e7913a7bf06182a76f1be","214e95f8c70e7913a7bf06182a76f1be","ネオブラボー","防府市高倉1-3-30","防府西IC、防府東ICより車で10分","0835-23-9570","8:00～24:00","無し","34.05495583 131.5592054"
"id_shop_ff7990c8b0809a654f041d75a93036f7","ff7990c8b0809a654f041d75a93036f7","ラウンドワン徳島･万代店","徳島市万代町4-19-1","徳島県庁 東へ400m","088-612-0025","10:00～24:00","無し","34.064828 134.564699"
"id_shop_b99cb91769ca463971349c13c108e02a","b99cb91769ca463971349c13c108e02a","アミューズメントパフェパレパレ","徳島市南田宮2-2-46","国道11号線から田宮街道を西に車で5分","088-677-8991","10:00～24:00","無し","34.08586633 134.5426759"
"id_shop_e011623d712369c627e5a8d323d00746","e011623d712369c627e5a8d323d00746","マックスプラザ善通寺","善通寺市中村町1798-2","","0877-63-4333","","","34.24362494 133.7639965"
"id_shop_1ca8255e335864ab151dc5f65203ad20","1ca8255e335864ab151dc5f65203ad20","ラウンドワン高松店","高松市松島町2-7-43","国道11号 松島二丁目","087-812-6115","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し",""
"id_shop_11f7f999a56b6eca7b46fcefd30b3678","11f7f999a56b6eca7b46fcefd30b3678","アミューズメントパークMG伊予三島店","四国中央市中之庄町汐汲道75-1","","0896-72-7177","","",""
"id_shop_5033a41c922cebdcc5d47f234f7ba005","5033a41c922cebdcc5d47f234f7ba005","アミューズメントパークMGキスケ店","松山市宮田町4キスケボール1F内ゲームコーナー","JR松山駅より徒歩3分","089-933-2737","10:00～24:00 日祝のみ8:00から","無し","33.84135404 132.753158"
"id_shop_3188e96ca443a6160826f269c9dfcfba","3188e96ca443a6160826f269c9dfcfba","宮西スタジアム","松山市宮西2-4-41","JR松山駅より徒歩15分","089-924-5070","","無し","33.848559 132.7518258"
"id_shop_9eb59489b42e780fdefd4bd26f460a92","9eb59489b42e780fdefd4bd26f460a92","ラウンドワン松山店","松山市東長戸1-3-10","伊予鉄バス「東長戸」停留所下車、北へ50m、最初の交差点左折後350m直進 国道196号線交差点(ローソン有)を更に左折後350m","089-911-5511","10:00～24:00","無し","33.8664873 132.751593"
"id_shop_aeaa922ee3ec46fa3ecabecf4b47d2bc","aeaa922ee3ec46fa3ecabecf4b47d2bc","アミパラ松山","松山市生石町655-1","JR松山駅から南西1km 国道196号線沿い","089-913-5533","10:00～24:00","無し","33.833875 132.744981"
"id_shop_2b8a8a4fb94a8af06ed2ad46e1a6ab8d","2b8a8a4fb94a8af06ed2ad46e1a6ab8d","バンバン衣山店","松山市衣山1-248-1","","089-923-4555","10:00～24:00","無し",""
"id_shop_77df18c15114deaaa425cbbeb6699181","77df18c15114deaaa425cbbeb6699181","アミパラ高知店","南国市篠原194-1","南国ICを降りて南に突き当たり、東へ1km","088-863-4343","10:00～24:00","無し","33.56792315 133.6344447"
"id_shop_922499a19abda9935ebc5ecfb675dcc6","922499a19abda9935ebc5ecfb675dcc6","ラウンドワン高知店","高知市南宝永町4-12","土佐電鉄「宝永町」駅より徒歩約5分","088-804-3070","10:00～24:00","無し","33.55791 133.554343"
"id_shop_52b14741846b9b9171d46608c2ba2954","52b14741846b9b9171d46608c2ba2954","ゲームえの木","高知市旭町3-104","土佐電旭日町3丁目電停徒歩1分","088-825-3293","10:00～24:00","無し","33.55611724 133.5064153"
"id_shop_74ff0b2283e601a94c4fd845f71b0692","74ff0b2283e601a94c4fd845f71b0692","ユーズボウル久留米","久留米市東櫛原町字深町1110","久留米ICより国道210号線へ車で5分","0942-39-0095","平日・日・祝日 10:00～3:00   金・土・祝前日・春休み・夏休み・冬休み 10:00～翌朝6:00","無し",""
"id_shop_4a20bec33ef5176bdb8c79591abc1915","4a20bec33ef5176bdb8c79591abc1915","楽市楽座黒崎店","北九州市八幡西区桜ヶ丘町1-3フレスポ黒崎2F","JR黒崎駅近く国道3号線沿い","093-621-4800","10:00～24:00","無し","33.86569306 130.7560829"
