name,address,loc_id,latitude&longitude,pcb_count
"namcoフジ砥部","愛媛県 伊予郡砥部町 重光 239　フジ砥部店2F","UeD5qb13om8fL_imQPASaA","","","2"
"プレイドーム松山","愛媛県 松山市 余戸南 4-9-40　1F","iXeyzPJDs9oAUmlp7nCtgw","","","1"
"ビッグバンアミぷり","愛媛県 松山市 大街道 1-4-10","7wF84RoirQHStQ6QDvuFFQ","","","1"
"アミューズメントパークMG 朝生田","愛媛県 松山市 朝生田町 773-1　第一自動車教習所ビル1F","8ueiNUgJfyqJac0Sajs48w","","","1"
"ポップンパーク東石井","愛媛県 松山市 東石井 6-16-39　マルナカ東石井店内","wDECWUgeJLaTACeroqc2XA","","","1"
"タイトーステーション衣山","愛媛県 松山市 衣山 1-188　パルティ・フジ衣山内","yBRB2zj92mRWtVmhYmHmzQ","","","1"
"ゲオ今治鳥生","愛媛県 今治市 南鳥生町 3-1-19","PrkTqAjCenbWPIMKJwVQ8g","","","1"
"タイトーFステーション今治ワールドプラザ","愛媛県 今治市 東村 1-14-2　今治ワールドプラザ内","EiRv9M_vOaGqO4sSSphR_A","","","1"
"アミューズメントパークMG 宇和島","愛媛県 宇和島市 保田甲 841-2　マルナカ宇和島店内","ggmNNuG7pLRAmEXk3fzCfg","","","1"
"アミューズメントパークMG 東予周布","愛媛県 西条市 周布 715-1　フジ東予店別館","ZUr1KErLP6CsUnwxmaE6nQ","","","1"
"アミューズメントパークMG 西条","愛媛県 西条市 新田 235　フジグラン西条別棟","LKYfGe0GdkWwEVLoZZ_Iag","","","1"
"フジ南宇和","愛媛県 南宇和郡愛南町 城辺乙 544　フジ南宇和店内ゲームコーナー","DFjm9w2SgGv6tvbrACMfnA","","","1"
"プラサカプコン高知","高知県 高知市 秦南町 1-4-8　イオンモール高知2F","oAo0_-qytDBZRZN32Yf4AA","","","3"
"ラウンドワン高知","高知県 高知市 南宝永町 4-12","diQaKpWw-QAx4pxNrKAzeQ","","","2"
"namcoフジグラン葛島","高知県 高知市 小倉町 3-30　フジグラン葛島2F","jb6VWtybpH33vOPchCaFBg","","","2"
"サニーアクシス南国アクシスキッズ","高知県 南国市 大そね乙 1009　サニーアクシス南国店内","-vbPzqMHeWadi3jcVBrCdw","","","2"
"アミパラ高知","高知県 南国市 篠原 194-1","nlbiff_jeeFSpKaFWMWl0g","","","2"
"namcoフジグラン四万十","高知県 四万十市 具同 2222　フジグラン四万十2F","5SR_Xg4EtwBkN6zrsncEnA","","","2"
"ウェアハウス四万十","高知県 四万十市 右山五月町 8-13　ゲオ四万十店内","N6bmy90PDPW9DTIEwibrdw","","","2"
"タイトーFステーション野市","高知県 香南市 野市町西野 2007-1","lkoGvkWUJYng5eW2NTe6HA","","","2"
"アミュージアム高知","高知県 高知市 介良字長丁乙 317-1","CXAjyB3Z2AGhGn7wgUvWYA","","","1"
"GiGO フジグラン高知","高知県 高知市 朝倉東町 52-15　フジグラン高知3F","7wUwdSK6s1oj9J1-EOLulw","","","1"
"モーリーファンタジー高知","高知県 高知市 秦南町 1-4-8　イオンモール高知　イオン高知店2F","ngR3UDAD3oS6GyC_mMEObA","","","1"
"アミューズメントパークMG 須崎神田","高知県 須崎市 神田 2500-1　マルナカ須崎店内","MjHSin-3vIeTxtBN3nkvCA","","","1"
"アミューズメントパークMG 四万十","高知県 四万十市 具同 211　マルナカ四万十店内","KovhFJUoxMcriQYIphqrwg","","","1"
"チッキッズサニーアクシスいの","高知県 吾川郡 いの町 205　サニーアクシスいの店2F","4DtjA1rtHC92bQqtB2l4bA","","","1"
"namco博多バスターミナル","福岡県 福岡市博多区 博多駅中央街 2-1　博多バスターミナルビル7F","wPjgAc2Lg4hO-loyy7zffg","","","9"
"ラウンドワン福岡天神","福岡県 福岡市中央区 天神 2-6-12","SEGllzAlIIEMSWUAg9siUQ","","","5"
"namcoららぽーと福岡","福岡県 福岡市博多区 那珂 6-23-1　ららぽーと福岡内4F","_u_9HQhYBYbb3Mkf8L1iaA","","","5"
"タイトーステーションセントシティ小倉","福岡県 北九州市小倉北区 京町 3-1-1　セントシティ小倉内","9_9fZnMNNNDBncfhUgslyA","","","4"
"G-stage小倉","福岡県 北九州市小倉北区 浅野 2-14-5　あるあるCity2F","iiYL2VjRW3PvBU3uaHKchg","","","4"
"G-pala 小倉","福岡県 北九州市小倉南区 上葛原 1-14-1","OfdJoCFcDPz_K096Sa0u9A","","","4"
"namcoマークイズ福岡ももち","福岡県 福岡市中央区 地行浜 2-2-1　マークイズ福岡ももち4F","B8AhvCZW3jWQy__A2j9G2w","","","4"
"ラウンドワンスタジアム博多・半道橋","福岡県 福岡市博多区 半道橋 2-2-8","DIqIpVqbZ4QiPv9gwtM-cQ","","","4"
"namcoゆめタウン久留米","福岡県 久留米市 新合川 1-2-1　ゆめタウン久留米2F","pDpfpOUqX6n3Nlo0W1GvQQ","","","4"
"パスカランド黒崎","福岡県 北九州市八幡西区 西曲里町 3-1　イオンタウン黒崎1F","nxskfvaM6yaLIotogYYkPA","","","3"
"ラウンドワンスタジアム小倉","福岡県 北九州市小倉北区 西港町 15-65","YdtvLT130pt234qcbcRd3Q","","","3"
"PEP魚町","福岡県 北九州市小倉北区 魚町 2-4-20","747NR4t21JW-UuU0VwGYqw","","","3"
"namcoサニーサイドモール小倉","福岡県 北九州市小倉南区 下曽根新町 10-1　サニーサイドモール小倉M2F","mYyRq5qQGOZ0Zi4lyd-utA","","","3"
"タイトーステーション福岡天神","福岡県 福岡市中央区 天神 2-6-35　サザンクロスビル","lbqEwPY9gSzkeHJhLi4bpA","","","3"
"GiGO 福岡天神","福岡県 福岡市中央区 天神 2-7-6　DADAビル1～3F","PKKmklBbXlUn5D5Gt6NTEQ","","","3"
"タイトーステーションキャナルシティ博多","福岡県 福岡市博多区 住吉 1-2　キャナルシティ博多4・5F","q5v8y2G01Qn8uh2fVgL4_A","","","3"
"G-pala 博多","福岡県 福岡市博多区 東光寺町 2-6-40　コマーシャルモール博多2F","MtGSUAlL8BgnVWl-v9h_MQ","","","3"
"G-stage七隈","福岡県 福岡市城南区 七隈 8-4-8","4aPaKAbewVno388Ij2kb9A","","","3"
"パスカランド博多","福岡県 福岡市東区 東浜 1-1-1　ゆめタウン博多2F","26T_-JQFE_vWx8I7vbez5A","","","3"
"楽市楽座003楽市街道箱崎","福岡県 福岡市東区 箱崎 5-1-8　楽市街道箱崎2・3F","Eu391GRgIsIYcYb7UF_W8A","","","3"
"楽市楽座イオンモール筑紫野","福岡県 筑紫野市 立明寺 434-1　イオンモール筑紫野3F","3Dtn8N2ZRoGaTBip0N4GPQ","","","3"
"サープラ新宮あそびタウン","福岡県 糟屋郡新宮町 美咲 3-1-40","OuH1FRkfseTg42BYlOc8lA","","","3"
"楽市楽座イオンモール八幡東","福岡県 北九州市八幡東区 東田 3-2-102　イオンモール八幡東3F","iW6mFInF4Q_2oD89a9kwtw","","","2"
"モーリーファンタジー八幡東","福岡県 北九州市八幡東区 東田 3-2-102　イオンモール八幡東　イオン八幡東店3F","m2A6lClCPJksamVdcpYJLA","","","2"
"ASOBLEジ アウトレット北九州","福岡県 北九州市八幡東区 東田 4-1-1　ジ アウトレット北九州1F","zzp7Kq07Kkhwu4BBJPC3AQ","","","2"
"楽市楽座黒崎","福岡県 北九州市八幡西区 桜ケ丘町 1-3","rAgZWRwqnii9csOQNyvGTQ","","","2"
"タイトーステーションリバーウォーク","福岡県 北九州市小倉北区 室町 1-1-1　リバーウォーク北九州デコシティ4F","1GBYGpR9D14lqKYYFrhKaw","","","2"
"楽市楽座砂津","福岡県 北九州市小倉北区 砂津 3-1-1　チャチャタウン小倉B棟3F","i427Qqwg99Nb9YH9qamfkQ","","","2"
"小倉メトロポリス","福岡県 北九州市小倉北区 西港町 27-5","BiD88CtkpoR667W0GNwLqQ","","","2"
"楽市楽座サンリブシティ小倉","福岡県 北九州市小倉南区 上葛原 2-14-1　サンリブシティ小倉2F","v2N_ZLcj5dSKe4fr1yyO6g","","","2"
"スマイルステーション戸畑","福岡県 北九州市戸畑区 汐井町 2-2　イオン戸畑SC　イオン戸畑店3F","vYyWfuvWrsaE82ImbaHvtg","","","2"
"モーリーファンタジー若松","福岡県 北九州市若松区 二島 1-3-1　イオン若松SC　イオン若松店2F","f_hwVLSOwxVbrdIvqItJGA","","","2"
"遊遊パーク若松","福岡県 北九州市若松区 本町 3-11-1　サンリブ若松2F","2djCDK0pfwvozpGyKcMlPg","","","2"
"モーリーファンタジー笹丘","福岡県 福岡市中央区 笹丘 1-28-74　イオン笹丘店B1F","PeenOqZ1vmI57RP5npHNpw","","","2"
"バンダイナムコ Cross Store 博多","福岡県 福岡市博多区 住吉 1-2-22　キャナルシティ博多　サウスビルB1F","h01BTQt40WMd_Y39O7hXdA","","","2"
"ゲームコーナー原","福岡県 福岡市早良区 原 6-27-52　イオン原SC　イオン原店内","A9zI76z4r1oXXdns-UWMmg","","","2"
"モーリーファンタジー香椎浜","福岡県 福岡市東区 香椎浜 3-12-1　イオンモール香椎浜　イオン香椎浜店2F","cohu0pCyxGenXjr0szpz-g","","","2"
"モーリーファンタジー福岡伊都","福岡県 福岡市西区 北原 1-2-1　イオンモール福岡伊都　イオン福岡伊都店3F","wsNHWvHX5ufl_sELkp6u1g","","","2"
"楽市楽座イオンモール福岡伊都","福岡県 福岡市西区 北原 1-3-1　イオンモール福岡伊都別館2F","1zb_x5l2cNj8A7ax3A5b3A","","","2"
"パスカランド福重","福岡県 福岡市西区 拾六町 1-7-1　MEGAドン・キホーテ福重店3F","1xKXABNPEebE788DQppbLA","","","2"
"モーリーファンタジーマリナタウン","福岡県 福岡市西区 豊浜 3-1-10　イオンマリナタウン店2F","hk1CxUKMMgi0hBwTvj7nvA","","","2"
"楽市楽座イオンモール大牟田","福岡県 大牟田市 岬町 3-4　イオンモール大牟田2F","1oNKFvslUVWuvDXky31UDA","","","2"
"パスカランド大牟田","福岡県 大牟田市 旭町 2-28-1　ゆめタウン大牟田2F","GmdqQ4qP5GqbnDvSo_BvTg","","","2"
"楽市街道くるめ","福岡県 久留米市 新合川 2-7-10　久留米アミューズメントビル内","e2VZ5Qt0RfsZkaRkjfCnKA","","","2"
"ふぇすたらんど久留米","福岡県 久留米市 野中町 1411-1　サンリブ久留米2F","_znAuReldUlKaWPnEJVTFA","","","2"
"プラサカプコン直方","福岡県 直方市 湯野原 2-1-1　イオンモール直方2F","Ci2NHWmMmPvk_kz-vlz-fA","","","2"
"モーリーファンタジー直方","福岡県 直方市 湯野原 2-1-1　イオンモール直方　イオン直方店2F","0YqkumBXIbbXKZwBe9Z1XA","","","2"
"G-stage飯塚","福岡県 飯塚市 枝国 680-2","WAg5B_diuOCWSRoLadbmOA","","","2"
"ASOBLEイオン穂波","福岡県 飯塚市 枝国 長浦666-48　イオン穂波SC2F","5-Bez2poIhtaCt___gTcAA","","","2"
"マンガ倉庫飯塚","福岡県 飯塚市 楽市 770-1","we7s4xyCaweMcO2w-Rjf3Q","","","2"
"GiGO ゆめタウン飯塚","福岡県 飯塚市 菰田西 3-6-1","dKyH2BhFJiOU-al1ZKIH1g","","","2"
"ふぇすたらんど田川","福岡県 田川市 川宮 1693-1　サンリブ田川2F","djpeXXG3Nbx1HR6205ef7w","","","2"
"namcoゆめモール柳川","福岡県 柳川市 三橋町蒲船津 1408-6　ゆめモール柳川2F","kc4bCyc3yR3Rc-oYnGudlA","","","2"
"ゆめタウン八女店ゆめキッズ","福岡県 八女市 蒲原 988-28　ゆめタウン八女2F","qu38RYxjLAaAvbHYPjZCpQ","","","2"
"パスカランド大川","福岡県 大川市 上巻 430-1　ゆめタウン大川2F","IxQ5E2u8VF5EeWyZvtrs2Q","","","2"
"ピノッキースパティオ行橋","福岡県 行橋市 西宮市 3-8-1　ゆめタウン行橋2F","Nh-5UQ-fITPnWC7pz7Aphw","","","2"
"楽市楽座行橋","福岡県 行橋市 西泉 6-1-1　コスタ行橋アミューズ棟2F","yZqI1jxflBlBkWqYFrrmCA","","","2"
"GiGO 中間","福岡県 中間市 上蓮花寺 3-1-1　プラザモールなかま1・2F","EWQe3_xDxAPHAT3LyzXQSQ","","","2"
"楽市楽座イオン小郡","福岡県 小郡市 大保字弓場 110　イオン小郡SC内","7ctfge7-vNjzuAJ_Czve_g","","","2"
"モーリーファンタジー筑紫野","福岡県 筑紫野市 立明寺 434-1　イオンモール筑紫野　イオン筑紫野店3F","e0MZcumfEYI8ECFDnlH2_w","","","2"
"namcoゆめタウン筑紫野","福岡県 筑紫野市 針摺東 3-3-1　ゆめタウン筑紫野本館2F","f0XqSmJnrKDZGBcPZG09fw","","","2"
"楽市楽座アクロスモール春日","福岡県 春日市 春日 5-17　アクロスモール春日2F","btuUE4Pjun1EdLYKQWWx9Q","","","2"
"ゲームらんど乙金","福岡県 大野城市 乙金 3-23-1　イオン乙金SC北街区B","b2RseMuAqgngFRVT6uMPuw","","","2"
"ラウンドワン大野城","福岡県 大野城市 御笠川 1-18-16","wfi-OeGPRjaPw3j6UW-t0w","","","2"
"モーリーファンタジー大野城","福岡県 大野城市 錦町 4-1-1　イオン大野城SC　イオン大野城店3F","NxJS9k4XY5D_oeY9uIb9iw","","","2"
"モーリーファンタジー赤間","福岡県 宗像市 田久 2-1-1　ビバモール赤間2F","orm24Fg-tR7CEEIjODkdnQ","","","2"
"ふぇすたらんど古賀","福岡県 古賀市 天神 2-5-1　サンリブ古賀2F","pYI-NxPfzuQOt1tBJXwDHg","","","2"
"楽市楽座イオンモール福津","福岡県 福津市 日蒔野 6-16-1　イオンモール福津3F","8oq-5tsMd-n-Aeldm9kC4Q","","","2"
"モーリーファンタジー福津","福岡県 福津市 日蒔野 6-16-1　イオンモール福津　イオン福津店2F","2WC6mTZWlNON-onaTs9ObQ","","","2"
"楽市楽座210トリアス","福岡県 糟屋郡久山町 山田 990","Fy6gd07fsCd7Ww6k3LmcAg","","","2"
"モーリーファンタジー福岡空港","福岡県 糟屋郡志免町 別府 2-17-20　スーパーセンタートライアル福岡空港店1F","bhA3yvErJjS9Z6Llbx30OQ","","","2"
"アソビクル福岡新宮","福岡県 糟屋郡新宮町 三代 999-1","2Ti6IDylfAjT29miHzcTXg","","","2"
"楽市楽座イオンモール福岡","福岡県 糟屋郡粕屋町 酒殿字老ノ木 192-1　イオンモール福岡2F","t9swPo8jC03PrTaHHksARg","","","2"
"モーリーファンタジー福岡","福岡県 糟屋郡粕屋町 酒殿字老ノ木 192-1　イオンモール福岡　イオン福岡店2F","WK7kFHLWpsToPoZl22bQFQ","","","2"
"モーリーファンタジー大木","福岡県 三潴郡大木町 蛭池 1200　イオン大木SC　イオンスーパーセンター大木店1F","u-_xN842C1v6s7GPa7FzSA","","","2"
"ふぇすたらんど三ヶ森","福岡県 北九州市八幡西区 三ケ森 3-9-1　サンリブ三ヶ森2F","a6sJBFCpTWm4f9EpesiwqA","","","1"
"マンガ倉庫本城","福岡県 北九州市八幡西区 御開 3-32-15","FewVztSlcVvw9tvGPvybmw","","","1"
"PEP中津口","福岡県 北九州市小倉北区 中津口 2-2-16　ASOBOX3F","JuzBcnAY85c7RAf2-RcLEw","","","1"
"StyleB小倉パークボウル","福岡県 北九州市小倉南区 上葛原 1-14-1","_dIR4fDVOEGfQ4f_1YIcYA","","","1"
"ハイパーメッセ","福岡県 北九州市小倉南区 北方 4-6-7","XXYNkor7WeK3XPW4zWWxHA","","","1"
"ふぇすたらんど高須","福岡県 北九州市若松区 高須南 2-2-1　サンリブ高須店2F","PEkQuZHRW0Vc7dx3Bt2hdg","","","1"
"門司シーサイドボウル","福岡県 北九州市門司区 大里本町 3-10-75","P8K57LuQOgQgJQVS1T--gA","","","1"
"サープラ福岡シーホークあそびタウン","福岡県 福岡市中央区 地行浜 2-2-3　ヒルトン福岡シーホーク4F　ギャレリア内","5UIlqzSTuRcY6d2je4Bi0w","","","1"
"GiGO ミーナ天神","福岡県 福岡市中央区 天神 4-3-8　ミーナ天神7F","12s-QS0JSnqDb44zAXEpiw","","","1"
"GiGO ヨドバシ博多","福岡県 福岡市博多区 博多駅中央街 6-12　4F","3Etg6h_kOCBi_Mp8j9TBQA","","","1"
"マンガ倉庫月隈","福岡県 福岡市博多区 東月隈 3-18-1","SuRsW3wgsqOIfvG1G5Jy6w","","","1"
"遊遊パークフォレオ博多","福岡県 福岡市博多区 東那珂 1-14-46　フォレオ博多2F","ZCglig4rMwioLuG_LPhmyA","","","1"
"スマイルステーション野芥","福岡県 福岡市早良区 野芥 2-1-6","LE9tMKd5DOcx1E9oV7iH-A","","","1"
"ふぇすたらんど下原","福岡県 福岡市東区 下原 4-2-1　ブランチ下原1F","HvEua7iokP5-DoE7F1lhyw","","","1"
"マンガ倉庫箱崎","福岡県 福岡市東区 箱崎 5-11-6","IJzyYfffSC1j_rnGOT7-Cg","","","1"
"楽市楽座福重","福岡県 福岡市西区 石丸 4-263-1","hENSrgV5hD9Dupenx2QBjA","","","1"
"モーリーファンタジー大牟田","福岡県 大牟田市 岬町 3-4　イオンモール大牟田　イオン大牟田店2F","NE5aaOV_uwMJI3xZzo6i1w","","","1"
"スポガ久留米店内卓球・ゲームコーナー","福岡県 久留米市 合川町 2125","pjCyo0_RZZK2YDU-mLgd-Q","","","1"
"国分バッティングセンター","福岡県 久留米市 国分町 1408","f369r_P_kQJyeuPnQDYrrg","","","1"
"マンガ倉庫豆津バイパス","福岡県 久留米市 大石町 262-2","qOieG07zaEZxtRgOijdA4g","","","1"
"楽市楽座210久留米","福岡県 久留米市 東合川 2-2-1","1rqTgQL7pNwauLYgWxE-PQ","","","1"
"モーリーファンタジー田川","福岡県 田川市 伊田 4616　スーパーセンタートライアル田川店1F","D-nEX3S7DWCjZ8qGaOtGKw","","","1"
"マンガ倉庫八女","福岡県 八女市 吉田 123","C56uQdrmlx13T3kVhiNZ1g","","","1"
"モーリーファンタジー筑後","福岡県 筑後市 上北島字井原口 1259-1　メガセンタートライアル筑後店1F","lLa8S4OaodCh-twrWtNu-g","","","1"
"メルヘンランド筑紫野ベレッサ","福岡県 筑紫野市 美しが丘南 1-12-1　筑紫野ベレッサ内","qR8MpT2VC8ZcrO2YVj1_aA","","","1"
"楽市楽座くりえいと宗像","福岡県 宗像市 くりえいと 1-4-4　くりえいと宗像サウスゾーン内","Hj41OO8j8Tgh3pjDJKNB1Q","","","1"
"スペースタイム25サンリブくりえいと宗像","福岡県 宗像市 くりえいと 1-5-1　サンリブくりえいと宗像2F","iDZZr3_iJk6i93gP3hhjbw","","","1"
"太宰府Jボウル","福岡県 太宰府市 都府楼南 5-6-12","C3K0MFsIn1-ikeEPgmBClA","","","1"
"マンガ倉庫太宰府","福岡県 太宰府市 青葉台 3-26-13","dMN6Q3mbc_yY2YG9J5h-_Q","","","1"
"ピーターパンと仲間たちうきは","福岡県 うきは市 吉井町千年 153　ゆめマートうきは1F","sRQj2oJ-2hYxQm8faWkRXQ","","","1"
"スペースタイム25イオン甘木","福岡県 朝倉市 甘木 380　イオン甘木SC2F","Gfj3jTH3B3WL4mAhsJ43OQ","","","1"
"ピノキオランド宇美","福岡県 糟屋郡宇美町 宇美 4-8-1　ライフプラザユービオス内","2N_Bt5bZqLX0As9MrXkkaA","","","1"
"ゲーム最後の5ドル","福岡県 糟屋郡粕屋町 仲原 2706　仲原Jボウル2F","W_Yv192a2gTMobNg45CoDQ","","","1"
"スマイルステーション岡垣","福岡県 遠賀郡岡垣町 黒山 338-1　イオン岡垣SC　イオン岡垣店1F","635IjNGHUIIlKMgXz_NJrQ","","","1"
"ピーターパンと仲間たち遠賀","福岡県 遠賀郡遠賀町 松の本 1-1-1　ゆめタウン遠賀2F","_lssLwL7LP_PauvN0E4mBg","","","1"
"ふぇすたらんど苅田","福岡県 京都郡苅田町 殿川町 1-7　サンリブエル苅田内","ZC8eJ7TslGpObKreaLMSDw","","","1"
"ラウンドワンスタジアム佐賀","佐賀県 佐賀市 兵庫北 4-2-1","IV3tq3iyMCv0kdpXFoeYVQ","","","4"
"namcoゆめタウン佐賀","佐賀県 佐賀市 兵庫北 5-14-1　ゆめタウン佐賀2F","W3iyeJjpZLzC8Ze_-OAkpQ","","","3"
"namcoモラージュ佐賀","佐賀県 佐賀市 巨勢町大字牛島 730　モラージュ佐賀1・2F","tz5cITl1MddUR0q7ZVMfaQ","","","3"
"ゆめタウン武雄店ゆめキッズ","佐賀県 武雄市 武雄町武雄 4992　ゆめタウン武雄2F","kuIgrS9eUcnCIgrFuYNftA","","","3"
"モーリーファンタジー佐賀大和","佐賀県 佐賀市 大和町尼寺 3535　イオンモール佐賀大和　イオン佐賀大和店2F","WdFjoq4-oSq_rcFat2XYUw","","","2"
"タイトーFステーションモラージュ佐賀","佐賀県 佐賀市 巨勢町大字牛島 730　モラージュ佐賀北館2F","nEtP0pCIAYhJn6PtT53Xnw","","","2"
"パスカランド鳥栖","佐賀県 鳥栖市 本鳥栖町 537-1　フレスポ鳥栖店2F","t3XPpt32ELDyBzE2p5pDfw","","","2"
"遊道楽嘉瀬","佐賀県 佐賀市 嘉瀬町中原 2488-1","T1RGvlOAr2FkQDeOEbMM2Q","","","1"
"楽市楽座303佐賀大和","佐賀県 佐賀市 大和町尼寺 2965","sfqYwtKuus9Y5buG5fLDSQ","","","1"
"モーリーファンタジー佐賀","佐賀県 佐賀市 東与賀町下古賀字一本杉 87-1　イオン佐賀店1F","HAfZ0GcOzBFVcS65RS_Tsg","","","1"
"モーリーファンタジー唐津","佐賀県 唐津市 鏡字立神 4671　イオン唐津SC　イオン唐津店2F","w54NXLPxagZp2IzAPBhnnQ","","","1"
"鳥栖あそびタウン","佐賀県 鳥栖市 元町 1353-1","P-TUfABtLJMUB4bYaT1cBw","","","1"
"ソニックワールド伊万里","佐賀県 伊万里市 二里町八谷搦 189-3","8yTtxqBeU8BY41gic8FNiQ","","","1"
"GiGO 武雄","佐賀県 武雄市 武雄町富岡 12517-1","HU0a1m9A8hj7JoKRHj_aPg","","","1"
"マンガ倉庫武雄","佐賀県 武雄市 武雄町武雄 5771","SyXEfnTO0vNB7HVQU2XCyw","","","1"
"namcoアミュプラザ長崎 新館","長崎県 長崎市 尾上町 1-1　アミュプラザ長崎新館4F　9401","WvDKRW0fIYw9rPBYlso64g","","","5"
"GiGO みらい長崎ココウォーク","長崎県 長崎市 茂里町 1-55　みらい長崎ココウォーク5F","eu7RGJ9pqBydny0J9cUFtQ","","","4"
"namcoゆめタウン夢彩都","長崎県 長崎市 元船町 10-1　夢彩都4F","xVS4k39j8yqZJHtuSP2dPA","","","3"
"G-pala 時津","長崎県 西彼杵郡時津町 野田郷 59","ThGxvr3KAUuEjqJoZMV_yw","","","3"
"モーリーファンタジーチトセピア","長崎県 長崎市 千歳町 5-1　イオンチトセピア店3F","nzqz0sFDHhqkOPKsoXGLYw","","","2"
"アソビクル長崎戸町","長崎県 長崎市 戸町 4-9-3","PoL3jODsEsw-iENW7U60hA","","","2"
"G-stage浜の町","長崎県 長崎市 浜町 2-26","RF3VVCffG8VSbXiHmkvhQw","","","2"
"モーリーファンタジー大塔","長崎県 佐世保市 大塔町 14-2　イオン大塔SC　イオン大塔店3F","JxLAexbZLSUyP81tyD6u_A","","","2"
"アミパラ佐世保","長崎県 佐世保市 大塔町 18-15","bkNxTPEB8g1KPS7RBr_ijQ","","","2"
"楽市楽座させぼ五番街","長崎県 佐世保市 新港町 2-7　させぼ五番街3F","3tZ5FJmib09mKasO8OmmEw","","","2"
"サープラ佐世保あそびタウン","長崎県 佐世保市 田原町 38-1","kT84DocAgKbs2UwXzIqi2g","","","2"
"スマイルステーション島原","長崎県 島原市 弁天町 1-7080-1","mQy9t9RejoYz_0ylfQtAHQ","","","2"
"ソニックワールド大村","長崎県 大村市 古賀島町 383-1","qxMRuN9LjBCApT3G_fM7Pg","","","2"
"モーリーファンタジー時津","長崎県 西彼杵郡時津町 浜田郷 751-5　イオン時津SC　イオン時津店2F","EV814zl0BZXIcEESrn8HAQ","","","2"
"長崎ラッキーボウル","長崎県 長崎市 大橋町 25-6","UlyKGCqr6r0o45EL-OoaJA","","","1"
"モーリーファンタジー東長崎","長崎県 長崎市 田中町 1027-8　イオン東長崎SC　イオン東長崎店2F","MNtzyEDtpU0xo4SyNQ0tyw","","","1"
"パラダイスボウル","長崎県 佐世保市 崎岡町 853-12","hEUmjDXBjpPiAp5suML1eA","","","1"
"マンガ倉庫広田","長崎県 佐世保市 広田 3-38-46","jsxPIAEx9u7J1B6hzVbKXQ","","","1"
"三冠王バッティングセンター","長崎県 佐世保市 相浦町 2689-1","kWKDGcFHwrREU_wAK7GPtQ","","","1"
"GiGO 諫早","長崎県 諫早市 小川町 90-1","49TK4iUtseNO5gf0IMMWkg","","","1"
"楽市楽座諫早","長崎県 諫早市 長野町 1086-17","jwi5fUOz7KS-bybWGJurZg","","","1"
"モーリーファンタジー大村","長崎県 大村市 幸町 25-200　イオン大村SC　イオン大村店2F","bbx5WznW7CYKhIYhP5L5FA","","","1"
"GiGO サンスパおおむら","長崎県 大村市 森園町 663-3","wMeybIxHfPk93U0Q7nWV2A","","","1"
"あすなろ","長崎県 対馬市 厳原町今屋敷 661-3　ティアラSC内","1kRgrp6eXNX1yHmiIy2ZIA","","","1"
"モーリーファンタジー壱岐","長崎県 壱岐市 芦辺町箱崎中山触字干拓 2604-2　イオン壱岐店2F","_ojmake-bRVLKWj06VrEww","","","1"
"ファンタジーランド五島","長崎県 五島市 吉久木町 731　五島シティーモール内","sEkjUd8wxlsQA03vch3rXA","","","1"
"モーリーファンタジー有家","長崎県 南島原市 有家町山川 135-1　イオン有家店1F","W3KpL9L4_r4rCdDMcM2zfw","","","1"
"namcoワンダーシティ南熊本","熊本県 熊本市中央区 九品寺 6-9-1","ohRXxXiykghj2EczpaYpJg","","","10"
"パスカワールド宇土","熊本県 宇土市 善道寺町綾織 95　宇土シティモール内","5NxTjNl-0qwReneR60grLQ","","","5"
"ラウンドワンスタジアム熊本","熊本県 熊本市西区 春日 7-25-15","gXSNfrIGu8XQrLslEMHBUg","","","4"
"namcoゆめタウン光の森","熊本県 菊池郡菊陽町 光の森 7-39-1　ゆめタウン光の森南館3F","AnqKIJU0QcclEiCq0OajkQ","","","4"
"パスカランドはません","熊本県 熊本市南区 田井島 1-2-1　ゆめタウンはません3F","o1viM7hfVWX0_LdNshAQiw","","","3"
"サープラ荒尾あそびタウン","熊本県 荒尾市 原万田 700-1","aZGKeDDRiAjLjImHWG21yg","","","3"
"パスカワールドグリーンランド","熊本県 荒尾市 本井手 1574-54","pnTsaLpdqlzIKZbPCgvnpA","","","3"
"サープラ下通りあそびタウン","熊本県 熊本市中央区 手取本町 4-12　ザ･ファインビル","TXaKeVcOjXKgMvraWd0mEw","","","2"
"らぶふらっと新市街","熊本県 熊本市中央区 新市街 8-1　サンアイ新市街ビル1F","BReTdI_1BplPoljpK9FG_g","","","2"
"namcoサクラマチクマモト","熊本県 熊本市中央区 桜町 3-13-14　サクラマチクマモト3F","OXNd3AX8KLheJnHh2W49Hg","","","2"
"ゆめタウンサンピアンアミューズパーク","熊本県 熊本市東区 上南部町 2-2-2　ゆめタウンサンピアン3F","FyypQRrtb-zQ8k1RPoB2Uw","","","2"
"サープラ熊本あそびタウン","熊本県 熊本市東区 御領 8-4-82","e8fyXlhs90ibOB4Ey1dM0g","","","2"
"パスカランド長嶺","熊本県 熊本市東区 長嶺西 1-5-1　シュロアモール長嶺内","J-oXWF1gJDCjAa4-AmfmZg","","","2"
"GiGO アミュプラザくまもと","熊本県 熊本市西区 春日 3-15-26  アミュプラザくまもと6F","gE4wWKcu99895b0w6MgBXA","","","2"
"FESTA人吉","熊本県 人吉市 宝来町 1307-1　HITOYOSHI-REX内","5BxqxCIOjYtxuioRvK52BA","","","2"
