id, data-fdesc, data-name, data-address, data-access, data-telno, data-operationtime, data-holiday, data-latitude data-longitude,
"id_shop_64710075c297633a27a296df78181f3f","64710075c297633a27a296df78181f3f","アミパラ神辺店","福山市神辺町大字新道上字1-2-1","フジグラン神辺店向かい","084-963-3555","10:00～24:00","無し","34.54466543 133.3593301",NEW
"id_shop_0c745aa2f4e84041f3f0a2798b1beb75","0c745aa2f4e84041f3f0a2798b1beb75","アミパラ下関店","下関市長府才川1-42-48","JR長府駅徒歩12分","0832-48-5008","10:00～24:00","無し","",NEW
"id_shop_83404df7a5cfec5ae1d23dc26d4dbb4f","83404df7a5cfec5ae1d23dc26d4dbb4f","ゲームスポットSPEED","周南市久米3219","","0834-36-2828","9:00～24:00","無し","34.03259888 131.8374238",NEW
"id_shop_1b4f19ab5eac001d6af69a3deae0bb31","1b4f19ab5eac001d6af69a3deae0bb31","アミパラ周南久米店","周南市久米中央5-6-1イオンタウン周南久米内","","0834-36-1234","","","34.036781 131.842885",NEW
"id_shop_9fad3cf257a08cdaca716b176b6eda71","9fad3cf257a08cdaca716b176b6eda71","ユーズボウル宇部","宇部市大字妻崎開作字崎24","","0836-44-5656","","","",NEW
"id_shop_148c8b7461189956e5104ae0968a776c","148c8b7461189956e5104ae0968a776c","カッタの湯宇部店","宇部市海南町1675カッタの湯","","0836-37-2626","10:00～24:00","無し","33.95872556 131.2615565",NEW
"id_shop_227568f95509829e54e8808f34f6013f","227568f95509829e54e8808f34f6013f","アレックス","宇部市西宇部南3-5-53","","0836-39-3587","9:00～24:00","","33.999394 131.220089",NEW
"id_shop_8d59acac192df630b58b08e8c2360630","8d59acac192df630b58b08e8c2360630","タイトーFステーション山口メルクス店","山口市大字黒川82-1ハイパーモールメルクス内","","083-923-1165","","","34.135903 131.434538",NEW
"id_shop_4736f0d07a0d2595f6267f7a122da854","4736f0d07a0d2595f6267f7a122da854","サープラ山口あそびタウン","山口市湯田温泉6-8-3","JR山口線 湯田温泉駅下車 湯田自動車学校方面徒歩10分","083-933-0307","9:00～24:00","無し","34.1647908 131.4517343",NEW
"id_shop_c26e2b535619955261f81807fb48a648","c26e2b535619955261f81807fb48a648","GAME･パフェ 萩店","萩市大字椿東3000-5萩ロイヤルインテリジェントH 2F","","083-223-3848","","","34.4166224 131.4089537",NEW
"id_shop_19eb2580c6a35237abdc0bd26b84327b","19eb2580c6a35237abdc0bd26b84327b","ユーズボウル萩","萩市大字椿河尻2291","","0838-24-1001","","","",NEW
"id_shop_7caea82b8fdc3c715a286ed6a4541367","7caea82b8fdc3c715a286ed6a4541367","ソユーファミリーゲームフィールド防府店","防府市鐘紡町7-1イオンタウン防府1F","防府駅から車で約10分 防府駅から徒歩約30分 ロックシティ防府ショッピングセンター内","0835-26-0218","10:00～23:00","母店に準ずる","",NEW
"id_shop_214e95f8c70e7913a7bf06182a76f1be","214e95f8c70e7913a7bf06182a76f1be","ネオブラボー","防府市高倉1-3-30","防府西IC、防府東ICより車で10分","0835-23-9570","8:00～24:00","無し","34.05495583 131.5592054",NEW
"id_shop_e50a5dca43d9b737bb60da35fc752be2","e50a5dca43d9b737bb60da35fc752be2","PALO小松島","小松島市小松島町字領田20小松島ショッピングプラザルピア1F","","070-3100-5034","","","",NEW
"id_shop_ff7990c8b0809a654f041d75a93036f7","ff7990c8b0809a654f041d75a93036f7","ラウンドワン徳島･万代店","徳島市万代町4-19-1","徳島県庁 東へ400m","088-612-0025","10:00～24:00","無し","34.064828 134.564699",NEW
"id_shop_3ef60a72c0e3646c4bd06ebfdaa633af","3ef60a72c0e3646c4bd06ebfdaa633af","アポロゲームセンター沖洲店","徳島市南沖洲1-93","徳島駅より東へ車で約15分","088-664-0311","10:00～24:00","無し","34.06713618 134.5828321",NEW
"id_shop_b99cb91769ca463971349c13c108e02a","b99cb91769ca463971349c13c108e02a","アミューズメントパフェパレパレ","徳島市南田宮2-2-46","国道11号線から田宮街道を西に車で5分","088-677-8991","10:00～24:00","無し","34.08586633 134.5426759",NEW
"id_shop_0eaf375114621afc580882999f10fcdb","0eaf375114621afc580882999f10fcdb","アミパラ丸亀","丸亀市飯野町西分字川縁甲584-1ハローズ棟","坂出ICから5分国道11号線沿い ニトリ隣","0877-24-6666","10:00～24:00","無し","",NEW
"id_shop_e011623d712369c627e5a8d323d00746","e011623d712369c627e5a8d323d00746","マックスプラザ善通寺","善通寺市中村町1798-2","","0877-63-4333","","","34.24362494 133.7639965",NEW
"id_shop_9e062898551c15e5c0ddea8becda70c6","9e062898551c15e5c0ddea8becda70c6","アミュージアム高松店","高松市伏石町2144-9","JR高松駅から車で20分。高松中央ICから車で5分。レインボーロードとバイパスの交差点","087-869-2128","10:00～24:00","無し","34.30772106 134.0602944",NEW
"id_shop_1b9bb1b9bd47cd095ee31a8cd2f5fad9","1b9bb1b9bd47cd095ee31a8cd2f5fad9","アミパラ高松店","高松市伏石町2168-2","","087-899-8868","","","",NEW
"id_shop_89deb8f71577a9769e55eaccf0e7fc32","89deb8f71577a9769e55eaccf0e7fc32","ファンキータイムレインボー店","高松市伏石町2168-2","","087-868-0717","一部24時間営業","","34.307019 134.058895",NEW
"id_shop_f6c8a8a7b35b354f0dec8d966cb95d83","f6c8a8a7b35b354f0dec8d966cb95d83","まるゲ","高松市南新町8-12","","087-861-7008","10:00～24:00","無し","",NEW
"id_shop_7890ce95c376d4fd85997a1d339cee2d","7890ce95c376d4fd85997a1d339cee2d","MG-BOWL屋島店","高松市屋島西町百石1912-1パワーシティ屋島3F","","0878-43-4203","","無し","",NEW
"id_shop_1ca8255e335864ab151dc5f65203ad20","1ca8255e335864ab151dc5f65203ad20","ラウンドワン高松店","高松市松島町2-7-43","国道11号 松島二丁目","087-812-6115","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","",NEW
"id_shop_56685777617a849276045e0bf2a973d5","56685777617a849276045e0bf2a973d5","シーサイドボウル高松","高松市浜ノ町59-10シーサイドボウル内ゲームコーナー","JR高松駅徒歩10分","087-822-9181","10:00～24:00","無し","34.3497543 134.0387349",NEW
"id_shop_20a1703e67bb26b73b8fe29d0c667a49","20a1703e67bb26b73b8fe29d0c667a49","タイトーFステーション今治ワールドプラザ店","今治市東村1-14-2今治ワールドプラザ内","","0898-47-3720","","","",NEW
"id_shop_11f7f999a56b6eca7b46fcefd30b3678","11f7f999a56b6eca7b46fcefd30b3678","アミューズメントパークMG伊予三島店","四国中央市中之庄町汐汲道75-1","","0896-72-7177","","","",NEW
"id_shop_03c3cf2df86514b7facdf12d203f615f","03c3cf2df86514b7facdf12d203f615f","プレイドーム松山","松山市余戸南4-9-40","伊予鉄鎌田駅より徒歩2分","089-972-3000","","無し","33.80938654 132.7280805",NEW
"id_shop_f6f0510b77534dc95da41bdc03905b3c","f6f0510b77534dc95da41bdc03905b3c","ビッグバンアミぷり","松山市大街道1-4-10","伊予鉄大街道駅より徒歩10分","089-915-0554","10:00～翌3:00","無し","",NEW
"id_shop_5033a41c922cebdcc5d47f234f7ba005","5033a41c922cebdcc5d47f234f7ba005","アミューズメントパークMGキスケ店","松山市宮田町4キスケボール1F内ゲームコーナー","JR松山駅より徒歩3分","089-933-2737","","無し","33.84135404 132.753158",NEW
"id_shop_3188e96ca443a6160826f269c9dfcfba","3188e96ca443a6160826f269c9dfcfba","宮西スタジアム","松山市宮西2-4-41","JR松山駅より徒歩15分","089-924-5070","","無し","33.848559 132.7518258",NEW
"id_shop_9eb59489b42e780fdefd4bd26f460a92","9eb59489b42e780fdefd4bd26f460a92","ラウンドワン松山店","松山市東長戸1-3-10","伊予鉄バス「東長戸」停留所下車、北へ50m、最初の交差点左折後350m直進 国道196号線交差点(ローソン有)を更に左折後350m","089-911-5511","10:00～24:00","無し","33.8664873 132.751593",NEW
"id_shop_aeaa922ee3ec46fa3ecabecf4b47d2bc","aeaa922ee3ec46fa3ecabecf4b47d2bc","アミパラ松山","松山市生石町655-1","JR松山駅から南西1km 国道196号線沿い","089-913-5533","10:00～24:00","無し","33.833875 132.744981",NEW
"id_shop_5203701657366e7d74302ecabcaa3df1","5203701657366e7d74302ecabcaa3df1","タイトーステーション衣山店","松山市衣山1-188パルティ･フジ衣山内","衣山駅より徒歩6分","089-925-2039","10:00～24:00","無し","33.852969 132.746418",NEW
"id_shop_2b8a8a4fb94a8af06ed2ad46e1a6ab8d","2b8a8a4fb94a8af06ed2ad46e1a6ab8d","バンバン衣山店","松山市衣山1-248-1","","089-923-4555","10:00～24:00","無し","",NEW
"id_shop_d624c3f360b0fb3cbeac870a3011255c","d624c3f360b0fb3cbeac870a3011255c","アミューズメントパークMG東予店","西条市周布715-1フジ東予店 別棟","","0898-35-3222","","","33.9207122 133.0752852",NEW
"id_shop_1038600c7fa61b2b393061203c1caf5a","1038600c7fa61b2b393061203c1caf5a","アミューズメントパークMG西条","西条市新田字北新田235フジグラン西条別棟","フジグラン西条別棟","0897-47-4470","","","33.925032 133.182642",NEW
"id_shop_77df18c15114deaaa425cbbeb6699181","77df18c15114deaaa425cbbeb6699181","アミパラ高知店","南国市篠原194-1","南国ICを降りて南に突き当たり、東へ1km","088-863-4343","10:00～24:00","無し","33.56792315 133.6344447",NEW
"id_shop_3454c688a53b912dff38981b3edb11fc","3454c688a53b912dff38981b3edb11fc","ウェアハウス四万十店","四万十市右山五月町8-13アピアさつき2F","","0880-31-0152","9:00～22:00","無し","32.98710457 132.9393438",NEW
"id_shop_7a9fc647f7059a18a4976c64f9420e01","7a9fc647f7059a18a4976c64f9420e01","タイトーFステーション野市店","香南市野市町西野2007-1フジグラン野市店内","フジグラン野市敷地内","088-757-8061","10:00～24:00","無し","33.560753 133.696687",NEW
"id_shop_40276351e674c75eadefaffe39a85cf1","40276351e674c75eadefaffe39a85cf1","アミュージアム高知店","高知市介良字長丁乙317-1","高知道南国インター降りて車で10分。南国バイパス沿い、高知パワーセンター内","088-860-7778","10:00～24:00","無し","",NEW
"id_shop_922499a19abda9935ebc5ecfb675dcc6","922499a19abda9935ebc5ecfb675dcc6","ラウンドワン高知店","高知市南宝永町4-12","土佐電鉄「宝永町」駅より徒歩約5分","088-804-3070","10:00～24:00","無し","33.55791 133.554343",NEW
"id_shop_4210ef5969fd8669caba78be56aede68","4210ef5969fd8669caba78be56aede68","u!帯屋町店","高知市帯屋町1-13-21","","088-802-7210","","","33.560235 133.538643",NEW
"id_shop_52b14741846b9b9171d46608c2ba2954","52b14741846b9b9171d46608c2ba2954","ゲームえの木","高知市旭町3-104","土佐電旭日町3丁目電停徒歩1分","088-825-3293","10:00～24:00","無し","33.55611724 133.5064153",NEW
"id_shop_f780f7f328f147af8c708c6b994d731d","f780f7f328f147af8c708c6b994d731d","プレイプラン","高知市比島町3-16-17","高知駅(県交通)より中比島バス停徒歩2分","088-823-0909","10:00～24:00","無し","33.57220702 133.5496642",NEW
"id_shop_d36cee45a473fd7bae506be0df042297","d36cee45a473fd7bae506be0df042297","国分バッティングセンター","久留米市国分町1408","国道3号線「刈原」交差点より競輪場方面へ","0942-21-0441","10:00～24:00","無し","33.29941014 130.5328341",NEW
"id_shop_8aca5fd4abc10b91198ae9a251ee7e17","8aca5fd4abc10b91198ae9a251ee7e17","遊道楽新合川","久留米市新合川1-6-7","国道210号線バイパス沿い","0942-45-3335","10:00～24:00","無し","33.32176241 130.541007",NEW
"id_shop_74ff0b2283e601a94c4fd845f71b0692","74ff0b2283e601a94c4fd845f71b0692","ユーズボウル久留米","久留米市東櫛原町字深町1110","久留米ICより国道210号線へ車で5分","0942-39-0095","平日・日・祝日 10:00～3:00   金・土・祝前日・春休み・夏休み・冬休み 10:00～翌朝6:00","無し","",NEW
"id_shop_e072694e98a4a05a0b686139905b0328","e072694e98a4a05a0b686139905b0328","NO.1西工大前店","京都郡苅田町与原2-3-2","","0930-25-2623","10:00～24:00","無し","",NEW
"id_shop_081292109eb7ea2de136ff4d493b9ffc","081292109eb7ea2de136ff4d493b9ffc","ビデオプラザKAWASHO","北九州市八幡西区上の原1-8-18","北九州都市高速黒崎インターから直方方面へ車で2分","093-612-5433","一部24時間","無し","33.83475976 130.757832",NEW
"id_shop_3cecc76e19e5a0825a8e06a892f365b3","3cecc76e19e5a0825a8e06a892f365b3","ユーズボウル北九州","北九州市八幡西区則松5-7-25","JR「折尾」下車車10分。国道3号線沿い。","093-693-8001","10:00～24:00","無し","33.86060795 130.7249145",NEW
"id_shop_a0019032986584b7768884d963164bc9","a0019032986584b7768884d963164bc9","PEP中津口","北九州市小倉北区中津口2-2-16","","093-967-6696","","","33.877463 130.887208",NEW
"id_shop_d0c391b9961b744531ad881c516be13a","d0c391b9961b744531ad881c516be13a","ラウンドワン小倉店","北九州市小倉北区西港町15-65","国道199号線「西港」・日明出入口すぐ","093-562-8805","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","33.90022348 130.8561396",NEW
"id_shop_f41991310a9b83dc7968928e82252646","f41991310a9b83dc7968928e82252646","小倉メトロポリス店","北九州市小倉北区西港町27-5","JR小倉駅 車で10分","093-581-5684","平日:10:00～23:50 土日祝前日9:00～23:50","無し","33.89633237 130.8596114",NEW
"id_shop_cda904559083e158606120c085af63d5","cda904559083e158606120c085af63d5","PEP魚町","北九州市小倉北区魚町2-4-20","モノレール平和通り駅徒歩1分","093-513-1511","10:00～翌1:00","無し","33.88396547 130.880026",NEW
"id_shop_8c2520931196d58074f4abcad9e444aa","8c2520931196d58074f4abcad9e444aa","G-pala小倉","北九州市小倉南区上葛原1-14-1","","093-953-7405","","","33.8396628 130.9100721",NEW
"id_shop_161474e8bc34bd01835d9d5659563fd6","161474e8bc34bd01835d9d5659563fd6","ハイパーメッセ","北九州市小倉南区北方4-6-7","","093-963-7850","","","33.839195 130.874155",NEW
"id_shop_d5414ecb3c2363db38a9f580c4b0b5d1","d5414ecb3c2363db38a9f580c4b0b5d1","マンモスビデオ","大川市榎津62-1","国道208号線沿い","0944-85-8579","10:00～24:00","無し","33.20178855 130.3799296",NEW
"id_shop_918acbbb6a42acb2301dd6d80bff3ee6","918acbbb6a42acb2301dd6d80bff3ee6","ラウンドワン大野城店","大野城市御笠川1-18-16","国道3号線「御笠川4丁目」交差点すぐ","092-504-7411","10:00～24:00","無し","",NEW
"id_shop_0e55d7285d186fca12a3931952025baa","0e55d7285d186fca12a3931952025baa","インターネットカフェ北斗七星","大野城市紫台16-6パセオ楠ヶ丘1F","","092-986-2315","一部24時間","無し","33.50536071 130.4808321",NEW
"id_shop_cc2ffc80d517ec5a517facc0a60bd0c7","cc2ffc80d517ec5a517facc0a60bd0c7","アップルナイン大野城店","大野城市錦町3-2-26","福岡都市高速「水城出入口」下車車5分","092-582-5291","12:00～翌6:00","無し","33.53927043 130.4759201",NEW
"id_shop_ad3824a02d01c86c545a1fc0ddcbaee7","ad3824a02d01c86c545a1fc0ddcbaee7","太宰府Jボウル","太宰府市都府楼南5-6-12ゲームコーナー","","092-921-1918","10:00～24:00","無し","33.50129203 130.5136994",NEW
"id_shop_fafbb7fb7681fcb05281065dbab7e951","fafbb7fb7681fcb05281065dbab7e951","楽市楽座 くりえいと宗像店","宗像市くりえいと1-4-4","県道97号沿いショッピングセンターくりえいと宗像敷地内","0940-35-6644","10:00～24:00","無し","33.81047701 130.563611",NEW
"id_shop_6d81b45e91232155603803a868f45b43","6d81b45e91232155603803a868f45b43","ビリヤードやんちゃ宮若店","宮若市本城町1122-1","","0949-32-5355","一部24時間営業","無し","",NEW
"id_shop_cc39de2494d0ba75f64a5848af8ad422","cc39de2494d0ba75f64a5848af8ad422","ゲームセンタースペース1","小郡市小郡1466-3","","0942-73-4777","10:00～24:00","無し","33.39260744 130.5424058",NEW
"id_shop_0485efb5b7c46d27fb529c68f4ae4fec","0485efb5b7c46d27fb529c68f4ae4fec","ゲームセンターみやま","田川郡香春町大字香春1003","田川バイパス201号線沿い","0947-32-2304","10:00～24:00","無し","",NEW
"id_shop_81549cfc1ecfb13812d976ed577d454b","81549cfc1ecfb13812d976ed577d454b","ラウンドワン福岡天神店","福岡市中央区天神2-6-12","岩田屋本館向かい","092-720-8101","6:00～深夜0:50","無し","33.58921038 130.3970847",NEW
"id_shop_6ea0938d85c1303d1f993bb50a9e4d34","6ea0938d85c1303d1f993bb50a9e4d34","タイトーステーション福岡天神店","福岡市中央区天神2-6-35サザンクロスビル","西鉄福岡駅北口より徒歩2分","092-737-5500","10:00～翌1:00","無し","33.5896519 130.3962521",NEW
"id_shop_d17974f97f49358bae5ede1da42866d5","d17974f97f49358bae5ede1da42866d5","CABIN2号館","福岡市博多区住吉5-7-13","","092-413-9979","","","33.58165 130.416213",NEW
"id_shop_d8aaf2baccc26e2d7a0cea88f2d8714d","d8aaf2baccc26e2d7a0cea88f2d8714d","ラウンドワン博多半道橋店","福岡市博多区半道橋2-2-8","福岡空港 国際ターミナル前 きよみ通り","092-475-6611","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","33.58394157 130.4382666",NEW
"id_shop_c9ceda6bd70cf7189be66f50adcf2f6c","c9ceda6bd70cf7189be66f50adcf2f6c","namco博多バスターミナル店","福岡市博多区博多駅中央街2-1博多バスターミナル7F","","092-434-3721","","","33.591529 130.419887",NEW
"id_shop_4655c8915866e0f125465cdefc4ff23d","4655c8915866e0f125465cdefc4ff23d","G-STAGE七隈店","福岡市城南区七隈8-4-8","七隈ファミリープラザ内","092-861-4856","10:00～24:00","無し","33.55178855 130.3649354",NEW
"id_shop_dd39f1bfe7881e64886d88c76b577d0b","dd39f1bfe7881e64886d88c76b577d0b","楽市街道 箱崎店2F","福岡市東区箱崎5-1-8楽市楽座003内","","092-642-0760","10:00～27:00","無し","33.62410817 130.4195897",NEW
"id_shop_8e234e7ef5133b39eb719f130125d26c","8e234e7ef5133b39eb719f130125d26c","タイトーステーションマリノア店","福岡市西区小戸2-12-30マリナサイド棟2F","地下鉄空港線姪浜駅南口より100円バスで15分","092-894-1239","10:00～23:00","無し","33.594655 130.323016",NEW
"id_shop_00e4486d71372efd62a2a806e7e119c0","00e4486d71372efd62a2a806e7e119c0","楽市楽座 福重店","福岡市西区石丸4-263-1","202号線沿い拾六町IC、石丸ICそば","092-885-7380","10:00～24:00","無し","",NEW
"id_shop_89fea5bc348d7d4b45d382da8eba50d4","89fea5bc348d7d4b45d382da8eba50d4","コインレストラン秋峰","筑紫野市天山428-1","天山バス停より徒歩5分","092-926-1062","5:00～翌2:00","無し","33.47954697 130.5531328",NEW
"id_shop_689144ba93336847c3d87b877dcd9bea","689144ba93336847c3d87b877dcd9bea","サープラ新宮あそびタウン","糟屋郡新宮町美咲3-1-40","","092-410-4528","","","33.706165 130.440645",NEW
"id_shop_a11f22960dadba53baea04806c767419","a11f22960dadba53baea04806c767419","最後の5$","糟屋郡粕屋町大字仲原2706","国道3号線博多バイパスを空港口交差点から北へ5分ほど。","092-612-8080","一部24時間営業","無し","33.60912782 130.4382837",NEW
"id_shop_2f5e2c4d1e3d63b2527decd5a3c3bb6b","2f5e2c4d1e3d63b2527decd5a3c3bb6b","ビリヤードやんちゃ飯塚本店","飯塚市幸袋464-1","","0948-21-7770","10:00～24:00","無し","33.64991269 130.670157",NEW
"id_shop_27157be7df5efbde0c1b7309a6d79bff","27157be7df5efbde0c1b7309a6d79bff","G-STAGE飯塚","飯塚市枝国680-2","","050-3539-3593","10:00～24:00","無し","33.636493 130.676011",NEW
"id_shop_b1a7d8d51e21ff8c5c812ba5eeab2892","b1a7d8d51e21ff8c5c812ba5eeab2892","ゲームセンターウィズダム","飯塚市柏の森162-3","国道201号沿い飯塚警察署前","0948-23-9125","10:30～","無し","33.64392659 130.7023937",NEW
"id_shop_d79ea6d730337cece024dff5b7575921","d79ea6d730337cece024dff5b7575921","ソニックワールド伊万里店","伊万里市二里町八谷搦189-3","","0955-22-1104","10:00～24:00","無し","33.27857609 129.8722306",NEW
"id_shop_f6ed2b015060943fb004a932d98df4e1","f6ed2b015060943fb004a932d98df4e1","ラウンドワン佐賀店","佐賀市兵庫北4-2-1","国道34号線沿い 佐賀警察署隣","0952-36-7070","日～木:10:00～翌6:00 金土及び祝前日:一部24時間営業","無し","33.27533631 130.3015536",NEW
"id_shop_0d07008fb48b3776bfa875605ff0b1b4","0d07008fb48b3776bfa875605ff0b1b4","遊道楽 嘉瀬店","佐賀市嘉瀬町大字中原2488-1","207号線沿い","0952-40-0952","11:00～24:00","無し","33.24215325 130.2565663",NEW
"id_shop_566394a0dc546c0d25f223d9d41f43b4","566394a0dc546c0d25f223d9d41f43b4","楽市楽座303佐賀大和店","佐賀市大和町尼寺2965","佐賀大和ICより車で5分","0952-62-8606","10:00～24:00","無し","33.30153597 130.2808759",NEW
"id_shop_6d3aa228d5126b84fbef543c3ea31b11","6d3aa228d5126b84fbef543c3ea31b11","namcoモラージュ佐賀店","佐賀市巨勢町大字牛島730モラージュ佐賀1F","","0952-37-8013","","","33.252311 130.318319",NEW
"id_shop_e7bbdef90ce6cb628154ca063040e0d8","e7bbdef90ce6cb628154ca063040e0d8","FASボウリングセンター","唐津市栄町2581-1","国道204号線沿い、栄町東バス停より徒歩1分","0955-73-7311","10:00～翌1:00/土・休前日10:00～翌2:00","無し","33.44607081 129.979335",NEW
"id_shop_007cfe475b086d62de2c205934c1c88d","007cfe475b086d62de2c205934c1c88d","サンゲームス鳥栖店","鳥栖市元町1353-1","","0942-85-1354","","","33.374805 130.506069",NEW
"id_shop_7c3a7521e934e6f98cf29573ca83e552","7c3a7521e934e6f98cf29573ca83e552","アミパラ佐世保","佐世保市大塔町18-15","JR大塔駅徒歩3分","0956-34-8880","10:00～24:00","無し","33.15005741 129.7804145",NEW
"id_shop_b108c0c96c23aa28cff6720db567bad8","b108c0c96c23aa28cff6720db567bad8","サンゲームス佐世保店","佐世保市田原町38-1","","0956-76-7789","","","33.208634 129.71688",NEW
"id_shop_e509208261f40370f27394baa121dd68","e509208261f40370f27394baa121dd68","三冠王","佐世保市相浦町2689-1","松浦電鉄「相浦」下車車10分ほど。","0956-47-2141","10:00～24:00","無し","",NEW
"id_shop_b935cb8b486ba9ddc9767c891c68a0d4","b935cb8b486ba9ddc9767c891c68a0d4","ソニックワールド大村店","大村市古賀島町383-1","長崎自動車道「大村IC」下車車10分","0957-50-2555","10:00～24:00","無し","32.92727946 129.9394753",NEW
"id_shop_081a58cb297b7c632ff9b037919cbb0a","081a58cb297b7c632ff9b037919cbb0a","遊道楽時津店","西彼杵郡時津町元村郷863-10","川平有料道路入り口井出園交差点付近","095-813-2525","10:00～24:00","無し","32.82008054 129.8473546",NEW
"id_shop_91c8f1fb400da7ad95c469ed0b8110c7","91c8f1fb400da7ad95c469ed0b8110c7","G-pala 時津","西彼杵郡時津町野田郷59","国道206号沿い","095-813-2442","10:00～24:00","無し","32.8243884 129.8477553",NEW
"id_shop_b62fc314771754b3230aebe7e2997c79","b62fc314771754b3230aebe7e2997c79","楽市楽座 諫早店","諫早市長野町1086-17","57号線沿い諫早ICより車で10分","0957-21-0031","10:00～24:00","無し","32.8336036 130.0758921",NEW
"id_shop_57eefe1d4480759b497afb16cac9e352","57eefe1d4480759b497afb16cac9e352","G-STAGE浜町店","長崎市浜町2-26","","095-895-5523","","","32.7448405 129.8764756",NEW
"id_shop_46c90ba7453ac5b7a4cda6ee4f1a367d","46c90ba7453ac5b7a4cda6ee4f1a367d","フェスタ人吉店","人吉市宝来町1307-1","人吉駅より車で5分","0966-24-6210","10:00～24:00","無し","32.2120774 130.7482481",NEW
"id_shop_649d895ce5205d5d02ef434b31a84755","649d895ce5205d5d02ef434b31a84755","パスカワールド宇土店","宇土市善道寺町綾織95","松橋ICより車で10分、宇土シティーショッピングセンター内","0964-22-5311","日曜～木曜 10:00～23:00  金曜・土曜 10:00～24:00","無し","32.68271108 130.6679513",NEW
"id_shop_7d3bd8e2b46b336771e8342bd5007e38","7d3bd8e2b46b336771e8342bd5007e38","フェスタ山鹿店","山鹿市方保田字鳥越3468-1","九州自動車道「植木IC」下車車10分","096-844-5654","店舗にてご確認ください","無し","33.00470816 130.72302",NEW
"id_shop_8aea2a3d0470c5ab84cecdbbffde9a8a","8aea2a3d0470c5ab84cecdbbffde9a8a","スポラ九品寺","熊本市中央区九品寺5-10-15","JR豊肥本線南熊本駅徒歩10分","096-372-5700","10:00～翌3:00","無し","32.79041868 130.7149285",NEW
"id_shop_cddc793b73866620da9f9beca30fbee4","cddc793b73866620da9f9beca30fbee4","大江ゲームセンター","熊本市中央区大江1-6-6","熊本電鉄藤崎宮前駅から徒歩15分","096-245-7158","10:00～24:00","無し","32.80928658 130.7241853",NEW
"id_shop_dbcc35a7e77c5ac4517a73a537732a0f","dbcc35a7e77c5ac4517a73a537732a0f","THE 3RDプラネット下通り店","熊本市中央区手取本町4-12","","096-355-2888","","","32.8026522 130.7092883",NEW
"id_shop_166d49342085e53caa9356f2b3ff7117","166d49342085e53caa9356f2b3ff7117","サンゲームス熊本インタープラザ","熊本市東区御領8-4-82","","096-288-7562","","","32.831007 130.771462",NEW
"id_shop_67b6c33a2dd41ed4aea310685c059554","67b6c33a2dd41ed4aea310685c059554","ラウンドワン熊本店","熊本市西区春日7-25-15","県道28号線沿い 田崎市場方面平成けやき通りより新蓮台寺地下道をくぐり、西廻りバイパスを右折、田崎市場方面","096-325-7200","月9:00～23:50 火～金10:00～23:50、土日祝6:00～23:50","無し","32.78499883 130.6775647",NEW
"id_shop_b8a6496c691928c2fd97ffce224225d7","b8a6496c691928c2fd97ffce224225d7","サープラ荒尾あそびタウン","荒尾市原万田700-1","","096-882-8986","","","33.001771 130.437759",NEW
"id_shop_890edfc72252e700e739d4d11998d9e7","890edfc72252e700e739d4d11998d9e7","パスカワールドグリーンランド","荒尾市本井手1574-54","三井グリーンランドウルトラマンランド横","0968-69-3001","10:00～翌3:00","無し","32.98790587 130.4711246",NEW
"id_shop_98e1c49840ba44122e83178b86999b1e","98e1c49840ba44122e83178b86999b1e","スポラ菊陽店","菊池郡菊陽町津久礼駄飼代2617-2","","096-213-5720","10:00～24:00","無し","",NEW
"id_shop_cceec975725732596acc966dad2a0ead","cceec975725732596acc966dad2a0ead","トライセン中津店","中津市下池永67-3","","0979-85-0688","10:00～24:00","無し","33.59001125 131.2115305",NEW
"id_shop_58f07b766614223f448c5f61ce5374c2","58f07b766614223f448c5f61ce5374c2","フェスタコスモタウン佐伯店","佐伯市鶴岡西町2-163コスモタウン佐伯内","","0972-22-3660","","","",NEW
"id_shop_926708b6c4d303afec9286580e21913e","926708b6c4d303afec9286580e21913e","GiGO別府","別府市餅ケ浜町161-2","","0977-25-3206","","","33.2955232 131.5019797",NEW
"id_shop_27b5752792f151a0899b51cc3fb8a772","27b5752792f151a0899b51cc3fb8a772","ゲームラボ サイドセブン","大分市上宗方南1-649-1","","097-579-6827","11:00～24:00","無し","",NEW
"id_shop_9754f793b818f1d6817538d4ad7d527c","9754f793b818f1d6817538d4ad7d527c","タイトーFステーションセントポルタ大分店","大分市中央町2-1-1","","097-533-2716","","","33.235334 131.606448",NEW
"id_shop_b548749414d3c0d2c448034c04cc3b80","b548749414d3c0d2c448034c04cc3b80","スプロール稙田","大分市大字玉沢字小柳688-1","","097-588-8580","一部24時間営業","無し","",NEW
"id_shop_dee46a2212fcb49da75724b5be842b6e","dee46a2212fcb49da75724b5be842b6e","FESTAフリーモールわさだ店","大分市木上字鉾手2102","大分自動車道「大分光吉IC」下車車10分","097-542-1883","店舗にてご確認ください","無し","33.18472246 131.5680754",NEW
"id_shop_06a5e50093b2a56b03e2f8f7fbcda5e4","06a5e50093b2a56b03e2f8f7fbcda5e4","ラウンドワン大分店","大分市萩原2-13-17","臨海産業道路(40m道路)萩原","097-573-2800","10:00～24:00","無し","33.24885259 131.6402543",NEW
