id, data-fdesc, data-name, data-address, data-access, data-telno, data-operationtime, data-holiday, data-latitude data-longitude,
"id_shop_bfa6b21f5eb69563727310cfc7edadc4","bfa6b21f5eb69563727310cfc7edadc4","ゲームダイコク","半田市青山2-27-1","","0569-24-1316","","","34.880273 136.916512",HG
"id_shop_ea60f260ddbf102b30d8ac14a2fb95d1","ea60f260ddbf102b30d8ac14a2fb95d1","タイトーステーションフェドラ大須店","名古屋市中区大須3-30-31萬松寺駐車場ビル1F･2F","地下鉄名城線上前津駅より徒歩1分","052-242-2011","10:00～24:00","無し","35.15945319 136.9054236",HG
"id_shop_5586f5a287be7c30026c3a7f48a7cd21","5586f5a287be7c30026c3a7f48a7cd21","キングジョイ","名古屋市中区栄3-3-32","地下鉄栄駅徒歩3分","052-241-9515","9:00～24:00","無し","35.16797694 136.9050444",HG
"id_shop_60372a57b39d8935e9ac681823b75703","60372a57b39d8935e9ac681823b75703","コムテックスクウェア金山","名古屋市中区金山1-16-8","名鉄金山駅徒歩3分","052-321-5601","9:00～24:00","","35.14401179 136.8999767",HG
"id_shop_1fa3b9c5eafddc9564319c2b264e0838","1fa3b9c5eafddc9564319c2b264e0838","ラウンドワン中川一号線店","名古屋市中川区法蔵町2-23","あおなみ線中島駅徒歩2分 国道1号線(昭和橋通り)沿い","052-665-5353","平日10:00～23:50 土日祝9:00～23:50","無し","35.12338322 136.8636484",HG
"id_shop_5254a50fcbb33137a5936ebc92a9fa66","5254a50fcbb33137a5936ebc92a9fa66","BOX.Q3","名古屋市中村区則武1-16-8第一Uコーポ1F","各線名古屋駅 太閤口徒歩5分","052-452-0920","10:00～24:00","無し","35.17310098 136.876603",HG
"id_shop_562d5f4e5348d6f5513a4997e17ca340","562d5f4e5348d6f5513a4997e17ca340","コムテックタワー","名古屋市中村区名駅4-10-20","JR名古屋駅徒歩5分","052-565-6471","平日10:00～24:00、土日祝9:00～24:00","","35.16941986 136.885993",HG
"id_shop_faa5154e21d8a13c11748b0c2860be65","faa5154e21d8a13c11748b0c2860be65","ファンタジープラザ名古屋店","名古屋市北区玄馬町234-1クロスタウン2F","比良駅徒歩6分/大我麻交差点付近","052-938-3461","10:00～翌5:00","無し","35.22569311 136.908786",HG
"id_shop_bc4b8206c8c2ac377769bf3e5f3b76f0","bc4b8206c8c2ac377769bf3e5f3b76f0","ラウンドワン千種店","名古屋市千種区新栄3-20-17タイホウ千種駅前南ビル8F","地下鉄「千種駅」下車徒歩5分","052-238-1615","9:00～23:50","無し","35.16799971 136.9279985",HG
"id_shop_0f3f4a7c326f205c853142a486051d01","0f3f4a7c326f205c853142a486051d01","名古屋レジャーランド内田橋店","名古屋市南区内田橋2-26-22","名鉄常滑線豊田本町駅近く","052-694-6051","一部24時間営業","無し","35.1137072 136.9098069",HG
"id_shop_369e8115e729a701580eba21cfb970d7","369e8115e729a701580eba21cfb970d7","スペ-スシャトル塩釜口店","名古屋市天白区塩釜口2-414","地下鉄名城線塩釜口駅前","052-833-4561","9:00～24:00","無し","35.13461553 136.9786798",HG
"id_shop_8d11d8e7c182c92950b08dcc302dddbf","8d11d8e7c182c92950b08dcc302dddbf","JOYJOY大森IC店","名古屋市守山区薮田町305","","052-798-5111","月～木11:00～翌6:00 金・祝前11:00～ 土・特日24時間営業 日・祝日～翌6:00","無し","35.19980481 136.9914145",HG
"id_shop_8c0ef2e21558c4f27154bfae45981e80","8c0ef2e21558c4f27154bfae45981e80","亜熱帯タイホウ熱田店","名古屋市熱田区六番町1816-1タイホウ熱田ビル1F","","052-652-2255","一部24時間営業","無し","35.11926418 136.8868592",HG
"id_shop_28c5f3bd29714793e085be87b27b454c","28c5f3bd29714793e085be87b27b454c","GiGO金山","名古屋市熱田区金山町1-19-2","","052-323-0121","","","35.14264312 136.9023578",HG
"id_shop_33778853cfe6c60ce5d3a80485fbe6a9","33778853cfe6c60ce5d3a80485fbe6a9","ゲームパニック大高","名古屋市緑区忠治山201グランドボウルB2F","国道23号線大高町共和IC側道グランドボウルB2階","052-625-5360","9:00～23:45","無し","35.04850561 136.9496236",HG
"id_shop_ffee9bb7f8a574be59210f939c817273","ffee9bb7f8a574be59210f939c817273","亜熱帯緑浦里店","名古屋市緑区浦里3-21","","052-891-4005","一部24時間営業","無し","35.087555 136.948308",HG
"id_shop_247fd74ef16ee7bc0dcdd36a23b56f0b","247fd74ef16ee7bc0dcdd36a23b56f0b","ラウンドワン鳴海店","名古屋市緑区鳴海町字杜若28","地下鉄「野並駅」下車徒歩5分","052-899-0700","10:00～23:50 土日祝9:00～23:50","無し","35.09913151 136.9528735",HG
"id_shop_6796d78f5762ceaf337c10585a6fb64e","6796d78f5762ceaf337c10585a6fb64e","亜熱帯小牧店","小牧市大字村中下ノ坪486-1","名神高速小牧IC下車 車で3分","0568-76-3121","一部24時間営業","無し","35.29913826 136.9078012",HG
"id_shop_7e5fee1f12da0c8eb3d02d8847e0d89d","7e5fee1f12da0c8eb3d02d8847e0d89d","アミューズメントワールドメトロポリス小牧店","小牧市村中新町33","名神高速小牧インターより南へ1km R41号間々本町交差点角","0568-71-0005","平日10:00～23:50 土日祝日前 9:00～23:50","無し","35.2951722 136.905659",HG
"id_shop_5da62880b3323e1740c6f45614fee0b1","5da62880b3323e1740c6f45614fee0b1","ADXマミー岡崎店","岡崎市井田新町6-1","","0564-83-6262","","","34.97692806 137.161659",HG
"id_shop_2399d8e37b7102f0342ec7dbb5e41c52","2399d8e37b7102f0342ec7dbb5e41c52","岡崎グランドボウル","岡崎市日名北町1-1","","0564-22-5522","","","34.97414674 137.1576611",HG
"id_shop_d2b0f31aedec6a49780453b4c1d94e9a","d2b0f31aedec6a49780453b4c1d94e9a","タイトーFステーション弥富店","弥富市五明町蒲原1371-4イオンタウン弥富内","","0567-55-7095","","","35.1144303 136.7190724",HG
"id_shop_dce765e8fca9cf16d2432417a99c5dac","dce765e8fca9cf16d2432417a99c5dac","ADXマミー春日井出川店","春日井市不二が丘1-5","","0568-54-8590","","","35.26729521 137.012739",HG
"id_shop_8538d1672f50426c1547ebe4380fb665","8538d1672f50426c1547ebe4380fb665","JOYJOY高蔵寺店","春日井市高蔵寺町北1-44","","0568-51-5525","月～木11:00～翌6:00 金・祝前11:00～ 土・特日24時間営業 日・祝日～翌6:00","無し","35.26577195 137.0354714",HG
"id_shop_451f8abf54d4b0737b5204b95d8ae5bd","451f8abf54d4b0737b5204b95d8ae5bd","オークランドボウル","春日井市鳥居松町3-11","","0568-81-8191","","","35.24564958 136.9689415",HG
"id_shop_6cb2313d3eedcc710604414d0423ea2d","6cb2313d3eedcc710604414d0423ea2d","JOYJOYアソビックス蟹江店","海部郡蟹江町大字蟹江新田字上芝切71","","0567-96-6667","月～木11:00～翌6:00 金・祝前11:00～ 土・特日24時間営業 日・祝日～翌6:00","無し","35.124971 136.785742",HG
"id_shop_588f551a5af5873c5a5255fa9daec0ae","588f551a5af5873c5a5255fa9daec0ae","JOYJOY田原神戸駅前店","田原市神戸町大坪152-1","","0531-22-7333","月～木11:00～翌6:00 金・祝前11:00～ 土・特日24時間営業 日・祝日～翌6:00","無し","34.66838365 137.2766284",HG
"id_shop_d6c3552b0b4fc0968bfeaf0be2dd65ca","d6c3552b0b4fc0968bfeaf0be2dd65ca","ユーズランド東浦","知多郡東浦町大字緒川字旭13-2イオンモール東浦2F","イオン東浦SC2FJR緒川駅より徒歩5分知多半島道路東浦知多ICより約4km","0562-82-2782","10:00～23:00","無し","34.97885364 136.9741411",HG
"id_shop_083bae0bd8ad97754aed151fe5e1e376","083bae0bd8ad97754aed151fe5e1e376","Gregory","知多郡東浦町藤江大坪58-1-101","","0562-83-7447","10:00～24:00","無し","34.94967489 136.9696189",HG
"id_shop_2f0c2e98ce57c6fe5c5ebec68f33914c","2f0c2e98ce57c6fe5c5ebec68f33914c","稲沢グランドボウル","稲沢市井之口大坪町80-1","","0587-21-2131","","","35.23636829 136.8193778",HG
"id_shop_330d072f3e4e8717d1b11c4b344ba38d","330d072f3e4e8717d1b11c4b344ba38d","タイトーステーションパールシティ稲沢店","稲沢市井之口大坪町80-1パールシティ稲沢2F","","0587-24-0996","","","35.237444 136.819355",HG
"id_shop_64a8138926834d5ee04f38f6c837aa7c","64a8138926834d5ee04f38f6c837aa7c","アーチ北山バッティングセンター","豊橋市北山町字西ノ原40-20","小松原街道の北山交差点そば","0532-48-8018","10:00～24:00","無し","34.73281548 137.3977467",HG
"id_shop_b6cbb9268ef4ef779cbc59bd16d61a3b","b6cbb9268ef4ef779cbc59bd16d61a3b","ラウンドワン豊橋店","豊橋市大岩町字岩田27-2","","0532-65-2212","10:00～23:50 土日祝9:00～23:50","JR「二川駅」より徒歩約10分","34.7239242 137.4323261",HG
"id_shop_545e365da6856969d7824701eb101b54","545e365da6856969d7824701eb101b54","M'Sパーク豊田店","豊田市寿町3-10番11","愛知環状鉄道三河豊田駅10分。名鉄三河線土橋駅より徒歩10分。","0565-71-0027","一部24時間営業","","35.05653894 137.1404389",HG
"id_shop_62195a8f4fbb06a99f62a8337e2707ba","62195a8f4fbb06a99f62a8337e2707ba","ゲームコング","豊田市広路町2-20","","0565-35-0300","","","35.07730389 137.1608843",HG
"id_shop_020549c699d852d879a5c66b403e7493","020549c699d852d879a5c66b403e7493","JOYJOY豊田駅前店","豊田市西町5-57-1豊田パークビル1F","","0565-31-0002","月～木11:00～翌6:00 金・祝前11:00～ 土・特日24時間営業 日・祝日～翌6:00","無し","35.08552695 137.1542339",HG
"id_shop_b1b88d723802127c6330305c05d11c5b","b1b88d723802127c6330305c05d11c5b","ポート24幸田","額田郡幸田町大字高力字沖原15カメリアガーデン幸田内","東名高速音羽蒲郡ICから車で30分","0564-63-6588","10:00～24:00","無休","34.89016302 137.1632649",HG
"id_shop_874b47ed9bdcf25b0f43e0b5b7647328","874b47ed9bdcf25b0f43e0b5b7647328","ラウンドワンみえ川越IC店","三重郡川越町大字南福崎851-1","伊勢湾岸道みえ・川越IC出口すぐ","059-361-2130","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","35.02319916 136.6836502",HG
"id_shop_86858cd9cbb83eecd6b5d045294778db","86858cd9cbb83eecd6b5d045294778db","アピナ四日市店","四日市市泊小柳町4-34","","059-349-5011","","","34.94000426 136.6070666",HG
"id_shop_7e431cf1a56cb5c24168685f6c3a069f","7e431cf1a56cb5c24168685f6c3a069f","亜熱帯松阪サンパーク店","松阪市大黒田町708サンパーク松阪1F","","0598-21-0990","一部24時間営業","無し","34.562221 136.526162",HG
"id_shop_d3e198e6dd414ee48b3693aaf011fddb","d3e198e6dd414ee48b3693aaf011fddb","ラウンドワン津･高茶屋店","津市高茶屋小森町277-8","国道23号沿い 「高茶屋小森南」交差点を北へ約100m","059-238-0011","10:00～23:50 土日祝6:00～23:50","無し","34.6726828 136.5194663",HG
"id_shop_44aad039d34ad495ba8d653b82f05114","44aad039d34ad495ba8d653b82f05114","鈴鹿グランドボウル","鈴鹿市三日市町赤土田1053","近鉄鈴鹿線「三日市」駅から徒歩5分 国道23号線、柳ランプウェイ(立体交差点)から鈴鹿中央通りを車で西へ5分","059-382-2196","9:00～翌5:00","無し","34.874604 136.561427",HG
"id_shop_66071c459f68cdc86685df924c3aacb9","66071c459f68cdc86685df924c3aacb9","滋賀レジャーランド大津店","大津市におの浜3-1-43","","077-548-7851","","","35.003875 135.883431",HG
"id_shop_1cc3acc8eaad9bd8d5aa398a0cb0e7b8","1cc3acc8eaad9bd8d5aa398a0cb0e7b8","ラウンドワン浜大津アーカス店","大津市浜町2-1浜大津アーカス4F","京阪電車  京津線、石山坂本線「浜大津駅」下車すぐ","077-526-8722","10:00～23:50、土日祝6:00～23:50","無し","35.010557 135.866804",HG
"id_shop_255499e54d793fccb0d31796921138e5","255499e54d793fccb0d31796921138e5","ネットアクション守山","守山市播磨田町306","JR守山駅からバス10分","077-583-5122","一部24時間営業","無し","35.0693009 135.9953524",HG
"id_shop_7a97d67ebce585b5b479c8e359957b05","7a97d67ebce585b5b479c8e359957b05","@time守山店","守山市梅田町28-1","","077-514-2201","一部24時間","無し","35.052326 135.996929",HG
"id_shop_e9f2d14fc2260fb839259cd2576451d7","e9f2d14fc2260fb839259cd2576451d7","@time彦根店","彦根市東沼波町111-1","近江鉄道本線「彦根口」駅より東南東へ約700m。","0749-21-4100","一部24時間","無し","35.25164502 136.2643391",HG
"id_shop_ab37fc06f22e21c943d996b0d3bd6b26","ab37fc06f22e21c943d996b0d3bd6b26","@time草津店","草津市木川町68","滋賀県道42号線(草津守山線)、木川町交差点そば","077-561-1177","一部24時間","無し","35.01929882 135.9421004",HG
"id_shop_b528b381ccc60f2948492952741b6e33","b528b381ccc60f2948492952741b6e33","エースレーン草津","草津市野路3-1-11","JR東海道線南草津駅より徒歩10分。国道1号線南田山交差点そば","077-569-0472","10:00～24:00","無し","34.99965692 135.9463199",HG
"id_shop_d1b5680a1655e8fb4318c7a3c745438d","d1b5680a1655e8fb4318c7a3c745438d","@time長浜バイパス店","長浜市大辰巳町49","","0749-68-2201","","","35.37205348 136.2896019",HG
"id_shop_3067f3e0b774953e5311159bfdd4ac39","3067f3e0b774953e5311159bfdd4ac39","ラウンドワン京都河原町店","京都市中京区河原町通り三条下ル山崎町250","河原町通り沿いBAL向かい","075-213-8400","月8:00～23:50、火～金9:00～23:50 土日祝6:00～23:50","無し","35.00699573 135.7685149",HG
"id_shop_db3a4da1a03c1d0d266c8cd3fc8d28d9","db3a4da1a03c1d0d266c8cd3fc8d28d9","アミューズメントCUE京都円町店","京都市中京区西ノ京円町40","","","","","35.01797464 135.732883",HG
"id_shop_8770d38b78698ead6922d17b01747e58","8770d38b78698ead6922d17b01747e58","サープラ京都あそびタウン","京都市中京区西ノ京栂尾町107BiVi二条内2F","JR二条駅下車すぐ","075-813-2150","9:00～24:00","無し","35.00912538 135.7412632",HG
"id_shop_327703940774ab76beb91cccf677184b","327703940774ab76beb91cccf677184b","ラウンドワン京都伏見店","京都市伏見区下鳥羽平塚町131","国道1号線沿い「京都南IC」から大阪方面へ車で5分","075-622-9911","月8:00～23:50 火～金10:00～23:50、土日祝6:00～23:50","無し","34.93599659 135.746198",HG
"id_shop_1f2cd7f7cacb7a98e0a999e2303c45af","1f2cd7f7cacb7a98e0a999e2303c45af","パルケ上賀茂店","京都市北区上賀茂西河原町1-1","","075-711-4622","平日12:00～24:00 土11:00～24:00 日12:00～24:00","","35.06680723 135.7462635",HG
"id_shop_b224ea9ed01beb5dcfda1614aaf99300","b224ea9ed01beb5dcfda1614aaf99300","あそVIVA本店","福知山市字堀小字上高田2146-1あそVIVA1F","","0773-25-5055","9:00～24:00","無し","35.28971907 135.1348229",HG
"id_shop_8ca841e11f19447b80f465db72c03202","8ca841e11f19447b80f465db72c03202","ゲームフェイス八尾","八尾市天王寺屋2-68","JR大和路線「志紀駅」下車徒歩7分","0729-48-2306","平日10:00～24:00 土日祝9:00～24:00","無し","34.6039863 135.6123324",HG
"id_shop_5dc4184d46167256064393d9128d283f","5dc4184d46167256064393d9128d283f","関大前フタバボウル","吹田市千里山東1-7-18","阪急関大前駅下車徒歩5分","06-6338-3068","10:00～24:00/日・祝:9:00～24:00","無し","34.77288114 135.5062328",HG
"id_shop_8eeb910c7dd14cafd4ea73b02f1d5b7f","8eeb910c7dd14cafd4ea73b02f1d5b7f","ゲームプラザパール","堺市堺区北瓦町1-5-25","南海電鉄高野線堺東駅前商店街","072-232-2980","9:00～23:00","無し","34.57544905 135.482201",HG
"id_shop_f91e1be4f8c08412d21102fc226af191","f91e1be4f8c08412d21102fc226af191","ラウンドワン堺駅前店","堺市堺区戎島町4-44-3","南海本線堺駅下車すぐ(国道26号線沿い)","072-222-0120","平日10:00～23:50 土日祝9:00～23:50","無し","34.58340412 135.468425",HG
"id_shop_8ecb9b4bf761cfb0fc128ab35ac21423","8ecb9b4bf761cfb0fc128ab35ac21423","ラウンドワン堺中央環状店","堺市東区石原町2-241","大阪中央環状線大泉緑地よりすぐ","072-253-9559","平日9:00～23:50 土日祝6:00～23:50","無し","34.55707895 135.5362412",HG
"id_shop_a3d6ededd49c026f8e00ee876db4a234","a3d6ededd49c026f8e00ee876db4a234","メディアカフェポパイ道頓堀店","大阪市中央区道頓堀1-2-1DIO BOX2F","","06-6214-6625","","","34.668656 135.505827",HG
"id_shop_db29a1132d1d9a6199ff18a6f12afa30","db29a1132d1d9a6199ff18a6f12afa30","AXE","大阪市中央区難波1-1-3","地下鉄御堂筋線難波駅下車徒歩5分","090-8726-4577","7:00～25:00","無し","34.66806273 135.5029865",HG
"id_shop_1546b85f534efb58ffb46d508053ea90","1546b85f534efb58ffb46d508053ea90","ラウンドワン千日前店","大阪市中央区難波1-3-1","","06-4708-2600","10:00～24:00","無し","34.667424 135.5026714",HG
"id_shop_1197ed5f1c519bcf117d03df47c5b8f9","1197ed5f1c519bcf117d03df47c5b8f9","難波ヒルズ","大阪市中央区難波3-2-34","地下鉄御堂筋線難波駅下車徒歩5分","090-3133-7638","8:00～24:00休前日日8:00～翌1:00","無し","34.66626102 135.5018617",HG
"id_shop_b81b8fb68777747f5116afe91a71d01e","b81b8fb68777747f5116afe91a71d01e","namcoマグスミノエ店","大阪市住之江区泉1-1-82マグスミノエ1F","","06-6682-6856","","","34.6100368 135.4682536",HG
"id_shop_c97def28187eb8487215960079356a56","c97def28187eb8487215960079356a56","ラウンドワン梅田店","大阪市北区小松原町4-16","各線「梅田」駅より徒歩3分 JR大阪駅より徒歩7分","06-6312-6800","7:15～25:00","無し","34.70337769 135.5009178",HG
"id_shop_f6c25a57df8abef9f18cb80b112c939f","f6c25a57df8abef9f18cb80b112c939f","ラウンドワン城東放出店","大阪市城東区今福南3-4-38","国道479号(内環状線)を南に向かい今福鶴見駅を越え約3分","06-6936-0100","平日9:00～23:50 土日祝6:00～23:50","無し","34.69651235 135.559648",HG
"id_shop_bda7c393d7b05932bf9fae9e6dc591ab","bda7c393d7b05932bf9fae9e6dc591ab","ラウンドワン東淀川店","大阪市東淀川区菅原7-14-29","府号14号線沿い「上新庄」交差点より南へ1km","06-6160-2221","10:00～23:50、土日祝6:00～23:50","無し","34.74289355 135.5255278",HG
"id_shop_055b095f94b80a4bb45a9739d94c49c3","055b095f94b80a4bb45a9739d94c49c3","タイトーステーション大阪日本橋店","大阪市浪速区日本橋4-9-14","地下鉄なんば駅・日本橋駅・恵美須町駅から約7分ほど。","06-6630-7270","10:00～24:00","無し","34.660362 135.506113",HG
"id_shop_4a78014d99c2ab30a75d1d4b19677b8f","4a78014d99c2ab30a75d1d4b19677b8f","メディアカフェポパイなんば本店","大阪市浪速区難波中2-2-18","","06-6635-0700","","","34.663076 135.503502",HG
"id_shop_14d2d22f6689f4da810659d3c79059b6","14d2d22f6689f4da810659d3c79059b6","天王寺パスカ","大阪市阿倍野区阿倍野筋2-4-51","地下鉄谷町線阿倍野駅下車徒歩1分","090-3229-6768","8:30～24:00","無し","34.64402865 135.5125832",HG
"id_shop_45dcb92699d6f9d2a4a22a3a3153e21d","45dcb92699d6f9d2a4a22a3a3153e21d","G-palaあべの店","大阪市阿倍野区阿倍野筋3-10-1あべのベルタ2F","阿倍野交差点近く","06-6648-6626","10:00～24:00","無し","34.6426363 135.5113991",HG
"id_shop_3ec41bbd9bd8e6e455fb34ba6f7430d3","3ec41bbd9bd8e6e455fb34ba6f7430d3","ラウンドワン守口店","守口市佐太東町2-6-14ジャガーグリーン2F","旧1号沿い中央環状線「大日」交差点東へ車で1分","06-6907-9270","平日10:00?23:50、土日祝6:00～23:50","無し","34.7562488 135.5886793",HG
"id_shop_7cd1b19a926aa75cbc385391c04ea841","7cd1b19a926aa75cbc385391c04ea841","ラウンドワン岸和田店","岸和田市八阪町2-11-1","国道26号線岸和田警察署東すぐ","072-429-1100","10:00～23:50 土日祝6:00～23:50","無し","34.45649962 135.3885278",HG
"id_shop_22eb35b89275cc80c602b2cba76ec756","22eb35b89275cc80c602b2cba76ec756","トップラン東大阪","東大阪市東鴻池町1-6-30イオンタウン東大阪2F","","072-970-6923","","","34.69383 135.61757",HG
"id_shop_13b209aebe27b8b0a2ceff4dc9ddcbaa","13b209aebe27b8b0a2ceff4dc9ddcbaa","ラウンドワン東大阪店","東大阪市若江南町1-2-12","府道21号線沿い近畿自動車道東大阪南ICより車で4分","06-6224-1700","10:00～23:50、土日祝6:00～23:50","無し","34.6531932 135.60637",HG
"id_shop_d8cbab8f7d5b87ab3f8d5343bd06b333","d8cbab8f7d5b87ab3f8d5343bd06b333","ラウンドワン枚方店","枚方市高野道1-20-20","国道1号線枚方「家具団地前」交差点 南","072-864-0800","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","34.84319757 135.6986262",HG
"id_shop_bb4c0ca44484a547cd8c3ea4f6a3f3b6","bb4c0ca44484a547cd8c3ea4f6a3f3b6","泉大津フタバボウル","泉大津市松之浜町1-2-53","南海本線松ノ浜駅下車徒歩5分","0725-22-8128","10:00～翌3:00","無し","34.5109011 135.4157314",HG
"id_shop_466ecdbacba2d15cf5e863f421ccff80","466ecdbacba2d15cf5e863f421ccff80","あそVIVA阪急茨木店","茨木市永代町6-2スポーツプラザ茨木2F","","072-631-6606","","","34.817929 135.576325",HG
"id_shop_26bfb504ac21e06da8935bb01d5b856a","26bfb504ac21e06da8935bb01d5b856a","ラウンドワン豊中店","豊中市名神口1-1-1","阪神高速道路「豊中南IC」から車で1分","06-6865-2200","平日10:00?23:50、土日祝6:00～23:50","無し","34.75733488 135.465555",HG
"id_shop_3799de2a667acf4402e1ce5a617adcfa","3799de2a667acf4402e1ce5a617adcfa","ラウンドワン高槻店","高槻市辻子3-6-4","国道171号線から八丁畷の交差点を南(国道170号線)に約5分","072-672-9933","月土日祝8:00～23:50 火～金10:00～23:50","無し","34.83266921 135.6301782",HG
"id_shop_858e4036185bee459f63371a3992b8db","858e4036185bee459f63371a3992b8db","アミューズメント ミール","三田市対中町5-21","神戸電鉄三田本町駅下車国道176号線側へ徒歩5分。車の場合はガリバー三田店より176号を三田方面へ、ブックプラザ三田店の向かい。","0795-64-5678","10:00～24:00","無し","34.88047252 135.2295927",HG
"id_shop_86fdda970b0c99ea9477e57eb280708e","86fdda970b0c99ea9477e57eb280708e","ラウンドワン伊丹店","伊丹市昆陽7-29","国道171号沿い「伊丹市役所」より西へ700m","0727-75-4150","平日10:00～翌6:00 金祝前日10:00～終日 土24時間 日祝0:00～翌6:00","無し","34.77891327 135.3932572",HG
"id_shop_426bf774145649ccf1b7060d530e960e","426bf774145649ccf1b7060d530e960e","アミパラ加古川店","加古川市尾上町今福71-2","JR播但線 京口駅 徒歩20分","079-456-0044","10:00～24:00","無し","34.75139256 134.8287077",HG
"id_shop_1daa7edb46078aba512303694a265c24","1daa7edb46078aba512303694a265c24","ホムスタ加古川店","加古川市尾上町安田351-1メガコート","","0794-56-2121","10:00～24:00","無し","34.74552902 134.8355115",HG
"id_shop_31ed4986f52df2a1a79055e3af90a06b","31ed4986f52df2a1a79055e3af90a06b","ラウンドワン加古川店","加古川市尾上町安田字小河原325番6号","明姫幹線沿い「安田交差点」すぐ","0794-29-2513","平日10:00?23:50、土日祝6:00～23:50","無し","34.74708002 134.836935",HG
"id_shop_7873db5d937da022b57474eeb17a6b10","7873db5d937da022b57474eeb17a6b10","社スポーツレーン","加東市社町1189-1","","0795-42-4545","店舗にてご確認ください","店舗にてご確認ください","34.916112 134.961435",HG
"id_shop_9a98566a62906b3669036d1cd24b2f08","9a98566a62906b3669036d1cd24b2f08","アピナ姫路店","姫路市東郷町1454-3姫路リオス2F","","079-222-8811","","","34.82687 134.7151",HG
"id_shop_1298a691b4666a1cf40c92c51eb19d89","1298a691b4666a1cf40c92c51eb19d89","ラウンドワン姫路飾磨店","姫路市飾磨区中島1-254","姫路バイパス西行き 市川ランプより南 浜国(250号)沿い","079-243-1830","10:00～23:50 土日祝6:00～23:50","無し","34.79228629 134.6871127",HG
"id_shop_1272ff9bf9bbb7da1919435075285793","1272ff9bf9bbb7da1919435075285793","ラウンドワンJR尼崎駅前店","尼崎市潮江1-4-5プラストいきいきビル4F","JR「尼崎駅」下車徒歩1分","06-6495-4177","10:00～23:50 日祝9:00～23:50","無し","34.73331738 135.4329448",HG
"id_shop_44c1b8c1e87aa3577d22569e9fe66389","44c1b8c1e87aa3577d22569e9fe66389","ゲームアイビス太子店","揖保郡太子町太田2148-1","姫路バイパス太子ランプより相生方面へ車で5分","0792-77-2320","10:00～24:00","無し","34.83203126 134.6001053",HG
"id_shop_6100eecafbb362740da13c6becbc2994","6100eecafbb362740da13c6becbc2994","アルゴ","神戸市中央区下山手通1-1-8","JR三ノ宮駅下車徒歩5分東急ハンズ東隣","078-334-3031","9:00～24:00","無し","34.69392181 135.1914556",HG
"id_shop_4567af7fcfdfba71ebf8bf517bde0c0d","4567af7fcfdfba71ebf8bf517bde0c0d","ラウンドワン三宮駅前店","神戸市中央区小野柄通り6-1-17","JR/阪急/阪神「三宮駅」下車徒歩5分","078-252-7200","10:00～24:00/土・日・祝9:00～24:00","無し","34.69403073 135.1973402",HG
"id_shop_ea8cc02e4fcd4fd8bd588539d4317a2e","ea8cc02e4fcd4fd8bd588539d4317a2e","遊･スペース マジカル","神戸市中央区琴ノ緒町5-2-3協律三宮センタービル3F","JR三ノ宮駅下車徒歩5分","078-414-8844","9:00～24:00","無し","34.69551577 135.1950261",HG
"id_shop_6c31fc752fc6a596ed5ec30cc144f255","6c31fc752fc6a596ed5ec30cc144f255","アミパラ垂水店","神戸市垂水区名谷町字室山1400-18","","078-707-9111","10:00～24:00","無し","34.66458 135.066782",HG
"id_shop_180916ef0c4ff3a06953934e860d3a70","180916ef0c4ff3a06953934e860d3a70","ホムスタ玉津店","神戸市西区丸塚2-9-18メガパレス2F","第二神名玉津IC下車車5分","078-920-3337","10:00～24:00","無し","34.67922481 134.9831791",HG
"id_shop_d442d328b9e211312da1c8873f2b1aaa","d442d328b9e211312da1c8873f2b1aaa","トップラン","神戸市西区岩岡町古郷1474-1","第二神明道路大久保ICから車で5分","078-969-2700","10:00～24:00","無し","34.717655 134.928895",HG
"id_shop_f39bf4ad56b7fc05c85f56c297f3aef1","f39bf4ad56b7fc05c85f56c297f3aef1","namco豊岡店","豊岡市中陰町字大工617-3F","","0796-24-2908","","","35.554983 134.811837",HG
"id_shop_7ea4d3c4f456d31915a55bd9a442af5f","7ea4d3c4f456d31915a55bd9a442af5f","ラウンドワン奈良ミナーラ店","奈良市二条大路南1-3-1ミ･ナーラ5F","","0742-32-3900","","","34.685231 135.802224",HG
"id_shop_c824a889a6616c5969ac6827a58cba58","c824a889a6616c5969ac6827a58cba58","アミパラ橿原店","橿原市十市町1222-1ツインゲート橿原1F","","0744-25-0550","","","34.52935645 135.7966131",HG
"id_shop_e4984eec134e802ed24341c3380d5f29","e4984eec134e802ed24341c3380d5f29","ユーズランド和歌山","和歌山市ふじと台23イオンモール和歌山2F","","073-452-1668","","","34.275743 135.149066",HG
"id_shop_8b6a513960c22ffd43e945f24e1e7ec2","8b6a513960c22ffd43e945f24e1e7ec2","ラウンドワン和歌山店","和歌山市小雑賀739-3","JR和歌山駅 バス1番乗り場「マリーナシティー方面」「紀三井寺方面」「海南藤白浜方面」のいずれかに乗車約15分 「南小雑賀」下車","073-421-8210","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","34.19849168 135.1859428",HG
"id_shop_424cd2e31ea5dbdda62fa3ec13dbf689","424cd2e31ea5dbdda62fa3ec13dbf689","アミパラがいな店","米子市日ノ出町1-8-13","米子しんまち天満屋から南西へ300m","0859-39-1800","10:00 ～ 24:00","無し","35.43797411 133.3392651",HG
