name,address,loc_id,latitude&longitude,pcb_count
"モーリーファンタジー新潟青山","新潟県 新潟市西区 青山 2-5-1　イオン新潟青山SC　イオン新潟青山店2F","vRI6mrf18I0StbrI6S1SvA","","","2"
"GiGO リバーサイド千秋","新潟県 長岡市 千秋 2-278　リバーサイド千秋　アピタ長岡店2F","sV3xKmSvZSKVwe2FMrLHXg","","","2"
"ナムコランドイオン長岡","新潟県 長岡市 古正寺 1-249-1　イオン長岡店3F","CYZkNV17tfpN1rDjwOAnMw","","","2"
"namcoMEGAドン・キホーテ柏崎","新潟県 柏崎市 東長浜町 4-15　MEGAドン・キホーテ柏崎店2F","HbvXR3-7B8QNgaRuXeJU3w","","","2"
"モーリーファンタジー新発田","新潟県 新発田市 住吉町 5-11-5　イオンモール新発田　イオン新発田店2F","YmkPEIZNfZhhuES-RPPgEQ","","","2"
"ハローズガーデンプラス新発田","新潟県 新発田市 住吉町 5-11-5　イオンモール新発田店2F","aFVOUrGEG0OLRp8nBqPshw","","","2"
"HapipiLand十日町","新潟県 十日町市 丑 735-1","NI_UUYDD00WXoITfRabp0w","","","2"
"メジャーロード見附 WEST","新潟県 見附市 上新田町字下野沖 516-1","ezgJOEwX-ATGXfNh4cvYvg","","","2"
"タイトーFステーション燕三条","新潟県 燕市 井土巻 3-150　イオン県央店アメニティ棟1F","xlta14dMp9G6-c3r_3tWdg","","","2"
"上越レジャーランボウル","新潟県 上越市 下門前 827-2","g8UVj9xJd4ZkJsc6bTL6Hw","","","2"
"モーリーファンタジー六日町","新潟県 南魚沼市 余川 3100　イオン六日町店2F","1Q2K4_2swhib7V5FaRminw","","","2"
"DeKKY401ファミリーパーク","新潟県 新潟市中央区 上近江 4-12-20　DeKKY401　2F","Gt-f80r9hJtoywvdDcYH1w","","","1"
"ベイシア新潟豊栄店あそびのくに","新潟県 新潟市北区 かぶとやま 2-1-62　ベイシア新潟豊栄店内","J3SbB0uyQgj2J7NPPrmPcQ","","","1"
"メジャーロード白根","新潟県 新潟市南区 上下諏訪木字論地 948-2","Mw7azTRwlTbUUgkT1XbRwA","","","1"
"ハローズガーデン新潟亀田","新潟県 新潟市江南区 鵜ノ子 4-466　アピタ新潟亀田店2F","44-kK1Ul0WP2D4UaMJxFjQ","","","1"
"ゲオ寺尾","新潟県 新潟市西区 五十嵐東 1-7-1","E1gH4R0L3RxOs7R2D8D8JA","","","1"
"ファミリーアミューズメント新潟西","新潟県 新潟市西区 小新 474　アピタ新潟西店2F","n3FDcGLRIUhNBVvP-OFhAw","","","1"
"メジャーロード黒埼","新潟県 新潟市西区 山田 3303","h8JdNNRcv--4DyoBv82BUA","","","1"
"プレイハウスエリナ","新潟県 新潟市西蒲区 津雲田 640","_m5Ev6dznTYU6QaUInFl9g","","","1"
"ASOBLEそよら三条須頃","新潟県 三条市 上須頃 5009番1外　そよら三条須頃内","KvGWj_ZCwhbLWK4vo4cXrQ","","","1"
"ベイシア小千谷店あそびのくに","新潟県 小千谷市 三仏生上林 3489-2　ベイシア小千谷店内","TbmNGME-i0qq0MSXF_19yw","","","1"
"モーリーファンタジー小千谷","新潟県 小千谷市 大字平沢新田字荒田 339　イオン小千谷2F","OvsTZ-F2gXCXrckUcw-wHQ","","","1"
"モーリーファンタジー十日町","新潟県 十日町市 川端丑 784-1　イオン十日町店1F","9GJs8eNqeD5bw5YbD1YNsg","","","1"
"PALO十日町","新潟県 十日町市 旭町 161　リオン・ドール十日町店1F","vDjfxMkl-p8abIJLFspRuA","","","1"
"MEGAGET村上","新潟県 村上市 仲間町 200　村上プラザ1F","ad53-Dj_W8T19mGjnz1QYg","","","1"
"メジャーロード村上","新潟県 村上市 仲間町 字坂下535-1","TFYDizJXksAA1Sis7Ylafg","","","1"
"モーリーファンタジー県央","新潟県 燕市 井土巻 3-65　イオン県央店2F","G5sIhs0Bo5WtaRPjeijvkw","","","1"
"VIVAZONE糸魚川","新潟県 糸魚川市 寺島 3-2-40　ヴィラオレッタ糸魚川2F","5yYAc6lYCmgG9vPlhGz7ZA","","","1"
"ゲームピコ上越","新潟県 妙高市 栗原 4-7-11　新井ショッピングセンター1F","aw95ZehTYi-TbbrBKF_HrA","","","1"
"モーリーファンタジー上越","新潟県 上越市 富岡 3458　上越SCアコーレ　イオン上越店2F","08vEh6ZhZp_jPq0g0vpvKA","","","1"
"MEGAドン・キホーテ上越インター","新潟県 上越市 富岡 683-12","mdS5wZFcNzizCyTS-J5KwA","","","1"
"バンダイナムコ Cross Store イオンモール高岡1号","富山県 高岡市 下伏間江 383　イオンモール高岡西館2F　2001A","50DoEe9fQ9RlkknADiPg6Q","","","6"
"ユーズランド高岡","富山県 高岡市 下伏間江 383　イオンモール高岡2F","3maJuGQ8lsSZE3MZQZg6nw","","","4"
"アピナ富山南","富山県 富山市 堀川町 355-3　マイプラザ内","6CjzAtyjNqashL9nDLGzqg","","","3"
"タイトーステーションファボーレ婦中","富山県 富山市 婦中町下轡田 165-1　フューチャーシティーファボーレ2F","dDk-DmWfyZ2qlejL4M0WUA","","","3"
"富山レジャーランド掛尾","富山県 富山市 掛尾町 360-1","l-6y0_ej1THHfyVgj0Cgwg","","","3"
"アピナ富山新庄","富山県 富山市 荒川 3-2-12","qCi4e7Cy_bgSbrVffdofKg","","","3"
"トヤマレジャーランド呉羽","富山県 富山市 高木字貝塚 2054","6OgKrYA-qnAUW0DQ_6ljLA","","","3"
"MEGAドン・キホーテUNY魚津店ゲームコーナー","富山県 魚津市 住吉 600　MEGAドン・キホーテUNY魚津店2F","tgRR4QA8CMMql3VAbmR8qg","","","3"
"アピタ富山東店ゲームコーナー","富山県 富山市 上冨居 3-8-38　アピタ富山東店2F","1VObfsF0XZOc9-bYlbeHwg","","","2"
"namcoアピタ富山","富山県 富山市 上袋 100-68　アピタ富山店2F","-ctL7ooRf_tEcgwetq77PA","","","2"
"GiGO マリエとやま","富山県 富山市 桜町 1-1-61　マリエとやま4F","b0cuYHY28hQRdLxktuYubA","","","2"
"アピナ富山豊田","富山県 富山市 豊田町 2-12-66","rZ-nNXYwETLGjY1DS5gu9Q","","","2"
"トレジャーランド高岡","富山県 高岡市 昭和町 2-2-1","hk1gcWvrFEH4JThntwsJ_g","","","2"
"モーリーファンタジーとなみ","富山県 砺波市 中神 1-174　イオンモールとなみ2F","La7SQowA-bV0HFr9aqoDbA","","","2"
"MEGAドン・キホーテUNY砺波店ゲームコーナー","富山県 砺波市 太郎丸 3-69　MEGAドン・キホーテUNY砺波店2F","QXj-3W4jMarD4jVfJ5Gv_Q","","","2"
"富山レジャーランド射水","富山県 射水市 小島 3724-1　大阪屋ショップアプリオ2F","yovNvZ0GpRlpqv8dYI__NQ","","","2"
"キッズサーカス五福","富山県 富山市 五福 1143-1","Txbieh-seCESTWxL1K13dA","","","1"
"マンガ倉庫富山","富山県 富山市 黒崎 66","KcwjWvOj_tVYhqeta7Oumw","","","1"
"モーリーファンタジー高岡南","富山県 高岡市 下伏間江 383　イオンモール高岡　イオン高岡南店2F","CHttSbgIGqECi5jFmifYVw","","","1"
"モーリーファンタジー高岡","富山県 高岡市 江尻 331-1　イオン高岡店1F","x01eCM4Y-YsGCF4nDLKWuw","","","1"
"キッズサーカス魚津サンプラザ","富山県 魚津市 駅前新町 5-30　サンプラザ3F","HbYJQmQMQ56Wo7cGZ-ZNUw","","","1"
"プラファ氷見","富山県 氷見市 加納 484","qZqCKM5S52sA8Ziu9bbMDg","","","1"
"プレイスポット小矢部","富山県 小矢部市 今石動町 2-9-18","GbPspZDLMM-rCIXS2Q-M-g","","","1"
"モーリーファンタジー小杉","富山県 射水市 三ケ 2602　アル・プラザ小杉2F","k6Y1PBNkEvI1FSK-rQKPKA","","","1"
"クァトロブーム小杉","富山県 射水市 三ケ 2602　クァトロブーム2F","5ERITayt3aAf30Xz9xKN2Q","","","1"
"ラウンドワンスタジアム金沢","石川県 金沢市 横川 6-120-1","MCoRt58vlEyflG2Q0QnI5g","","","4"
"バイパスレジャーランド藤江新館","石川県 金沢市 藤江南 2-105","p9jy0M8iVdBbGW4nsRu-Cg","","","4"
"MIRAINOイオンモール白山","石川県 白山市 横江町 5001　イオンモール白山3F","iGiQhkLIZC02yHbTIpD-Jg","","","4"
"バイパスレジャーランド加賀","石川県 加賀市 箱宮町 ヲ1-1","YJfzyxCLj5be4RETqnaFpQ","","","3"
"バイパスレジャーランド御経塚","石川県 野々市市 御経塚 4-46","MuNwSS6rqTrGvi0glT_IDg","","","3"
"モーリーファンタジー杜の里","石川県 金沢市 もりの里 1-70　イオンもりの里SC　イオンもりの里店2F","u3-wZfyDdoxieCHAEhkC7w","","","2"
"金沢メトロポリス","石川県 金沢市 無量寺 4-121-1　アピタタウン金沢ベイ内","4ZNdWgjLxB8urLYLMZ9jXg","","","2"
"タイトーステーション金沢","石川県 金沢市 片町 2-1-7　宇都宮片町ビル","FXI-gSELg1k9nPc0645OWQ","","","2"
"楽市楽座イオンモール新小松","石川県 小松市 清六町 315　イオンモール新小松2F","RiItNzQCGL1y1zT4HEqC3w","","","2"
"namcoイオンモールかほく","石川県 かほく市 内日角 タ25　イオンモールかほく2F","vIUqBVGTigxOqDyhSUr8Sg","","","2"
"アピタ松任店ゲームコーナー","石川県 白山市 幸明町 280　フェアモール松任　アピタ松任店2F","6SdZCtvsPqfKlmtO7A5BFA","","","2"
"アピナ野々市","石川県 野々市市 白山町 4-1　イオンタウン野々市内","8xpUDY-Kj6r74m6ShQ1Trg","","","2"
"アピナ野々市バッティングスタジアム","石川県 野々市市 若松町 5-5","Jt6x5QpzakJoeGExPb6eYA","","","2"
"namcoアルプラザ鹿島","石川県 鹿島郡中能登町 井田と部 1-1　アル・プラザ鹿島2F","f5GRaK84d-U_CHONdXeGCw","","","2"
"GiGO イオンタウン金沢示野","石川県 金沢市 戸板西 2-1　イオンタウン金沢示野内","UIk8XipLz5Yasr87wGwjNA","","","1"
"テルメ金沢ゲームコーナー","石川県 金沢市 松島町 17　テルメ金沢3F","XtyskNhmo8fQP3QyWPcosw","","","1"
"ゲオ金沢東大通","石川県 金沢市 神宮寺 1-8-13","tz7eWCte4Iqv8GurP2ZeNg","","","1"
