name,address,loc_id,latitude&longitude,pcb_count
"ラウンドワン三宮駅前","兵庫県 神戸市中央区 小野柄通 6-1-17","TUn5h-mmq5OVNUjN0d3M-w","34.693934 135.197376",14
"タイトーFステーション三宮西館","兵庫県 神戸市中央区 三宮町 2-11-1　センタープラザ西館3F","ZMaLfVUyoNX54hkh4CRy9A","34.691116 135.191167",9
"メガパレス遊スペースアローズ","兵庫県 神戸市西区 丸塚 2-9-18　ホームランスタジアムメガパレス2F","-Mx1COw66CAbhYG-g8KtuA","34.679055 134.982861",9
"ラウンドワン姫路飾磨","兵庫県 姫路市 飾磨区中島 1-254","xswXcjaarG16hdpeqe4QoQ","34.792206 134.686951",9
"ラウンドワン伊丹","兵庫県 伊丹市 昆陽 7-29","KOlZofSMIbSVO6sRsVUxWQ","34.779073 135.393416",9
"アミパラ加古川","兵庫県 加古川市 尾上町今福 71-2","6ajP4KZNxfZ8c95cv1J1bw","34.751682 134.828291",9
"ラウンドワン加古川","兵庫県 加古川市 尾上町安田 325-6","LU7xbmCJUpZoZNjsLxcm2Q","34.747043 134.836925",9
"GiGO 三宮北口","兵庫県 神戸市中央区 北長狭通 1-8-1　コスモビル2F","bi1AfFo-XTrAT-2yc78hng","34.69312 135.192193",7
"GiGO 姫路駅前","兵庫県 姫路市 駅前町 254　姫路OSビルB1F","SntAV8PvUXJbmAdwZE2cjg","34.828889 134.691146",7
"タロフォフォ","兵庫県 西宮市 田中町 5-21","aQfVZ1GQSeAYMuwrTW_nSA","34.736694 135.336507",7
"アルゴ","兵庫県 神戸市中央区 下山手通 1-1-8","I2cuaeHkGExVtOWE9iFeUw","34.693775 135.191408",5
"アミパラ垂水","兵庫県 神戸市垂水区 名谷町字室山 1400-18","kaitpjdXRTkENQ2Rsns2uw","34.664567 135.066771",5
"GiGO フェニックスプラザ摩耶","兵庫県 神戸市灘区 味泥町 6-1　フェニックスプラザ1F","2STKse6El5MNaebPuzM3mw","34.704051 135.228018",5
"アピナ姫路","兵庫県 姫路市 東郷町 1454-3　姫路リオス2F","OoQZ3l2xFyy7cdHaLUPxpQ","34.826968 134.71516",5
"GiGO 明石","兵庫県 明石市 魚住町清水 2464-1　ドライブインながさわ内","rNwtCDVue4KXJ-Il_oQTxQ","34.720133 134.896933",5
"namco豊岡","兵庫県 豊岡市 中陰字大工 617　3F","P6IFzxR-h2tbDd7qleYm1w","35.554928 134.812229",5
"遊スペーススプラ","兵庫県 加古川市 尾上町安田 351-1　ホームランスタジアムメガコート2F","c5vpZdYSEmCdGCmTNLtuOQ","34.745725 134.835629",5
"アミューズスペースミール","兵庫県 三田市 対中町 5-21","U6T01Y4tLcCMo24JTtaOwQ","34.880636 135.22955",5
"ゲームアイビス太子","兵庫県 揖保郡太子町 太田 2149","VGUFhDJD_9Vqs6rzTaqKIA","34.832387 134.600029",5
"ラウンドワンスタジアム奈良ミ・ナーラ","奈良県 奈良市 二条大路南 1-3-1　ミ・ナーラ5F","9yUTB1_pofBLF-qshTdG7g","34.685286 135.802587",9
"アミパラ橿原","奈良県 橿原市 十市町 1222-1　ツインゲート橿原1F","6T7Ozj3xyknt9aneTc4Fdg","34.529415 135.796848",9
"アミューズメントCUE奈良三条","奈良県 奈良市 三条町 478-1","QkQUXrfKCB3Uu81qTufJuA","34.681797 135.8221",8
"アミューズメントCUE奈良大和高田","奈良県 大和高田市 東中 2-11-16","YBspbi5DwNbuhCVvJRqCOA","34.499731 135.735591",7
"ラウンドワンスタジアム和歌山","和歌山県 和歌山市 小雑賀 739-3","4VNESAgg2ze3gSKRohVKWw","34.19843 135.185802",9
"ユーズランド和歌山","和歌山県 和歌山市 ふじと台 23　イオンモール和歌山2F","_4QIg4wKtYX3JiRvvg8zEw","34.276154 135.149201",5
"GiGO 鳥取","鳥取県 鳥取市 安長 416","zcStNPdGPho8Lj_HnEdXkg","35.511856 134.210555",7
"GiGO 米子","鳥取県 米子市 両三柳 2778-2","3_Gj2BajW3Prsyi4tk9wOA","35.459874 133.322197",5
"アミパラがいな","鳥取県 米子市 日ノ出町 1-8-13","os3vWpHgugYrgvv37g6ADg","35.437774 133.339197",5
"GiGO 松江","島根県 松江市 嫁島町 12-15","oaGJimiIdPF28uuaUugEwQ","35.450092 133.047815",5
"ファンタジスタ","岡山県 倉敷市 新倉敷駅前 5-194","IXZP_DqH6Ot6YWPHl11Jrg","34.558327 133.676755",10
"アミパラテクノランド","岡山県 岡山市北区 大和町 1-7-12","DawC43P4Q8oEstQL4-Kfmw","34.679149 133.927389",9
"アミパラ岡山","岡山県 岡山市北区 青江 1-13-8","Zd8VCcI5EJCntk48EbZM1g","34.636227 133.91996",9
"ラウンドワンスタジアム岡山妹尾","岡山県 岡山市南区 妹尾 3413-1","zWbsujVB3SP82RZAxvr1Kg","34.622883 133.869631",9
"ユーズランド倉敷","岡山県 倉敷市 水江 1　イオンモール倉敷2F","6zfxKovNVthvnosimI8w9w","34.603515 133.745177",9
"アミパラ倉敷","岡山県 倉敷市 西中新田 624-1　アミパラボウル1F","2PHgIg7a9QiT5o8-PsfIYg","34.583546 133.771312",7
"GiGO 岡山藤崎","岡山県 岡山市中区 藤崎 599-12","ED-x3WSmxlp84meTmaDU8w","34.608866 133.976604",5
"岡山ヤングボウル","岡山県 岡山市北区 北長瀬表町 3-3-20","yfMauXIcBrn_SMvCU0S2kA","34.649069 133.884587",5
"GiGO 倉敷","岡山県 倉敷市 西中新田 535-2","QtNwCZw3DdPOLH7JoLbExw","34.58389 133.769864",5
"アミパラ津山","岡山県 津山市 河辺 1000-1　イオンモール津山2F","pOviS87Prno_MT9Jyc0UGQ","35.065082 134.046422",5
"ラウンドワン広島","広島県 広島市中区 立町 3-11","05BgWC8_iCLCyI0oBh_iNQ","34.393565 132.460063",11
"プラサカプコン広島","広島県 広島市佐伯区 石内東 4-1-1　ジ・アウトレット広島1F","oB3TF16Sfy5AqXC77anvEQ","34.411727 132.397612",10
"タイトーステーション広島紙屋町","広島県 広島市中区 紙屋町 2-2-21","cQGAGO_mbM4gUa2lIstiWA","34.394074 132.456075",9
"アミパラ広島","広島県 広島市西区 西観音町 3-17","ikPCRl_Le62XPNO8OCsyQg","34.393516 132.436109",9
"ビバーチャ","広島県 広島市中区 南竹屋町 10-17","EoiosiZb6MOwl57bX42ZbA","34.379333 132.461279",7
"GiGO 中筋","広島県 広島市安佐南区 中筋 4-11-7　フタバ図書MEGA祇園中筋店2F　レンタルコーナー奥","rjdEzvfqqnSta3fqtxhFbg","34.455338 132.478846",7
"GiGO アルパーク北棟","広島県 広島市西区 草津南 4-7-1　アルパーク北棟2F","rGidToOvzpywKhwJBBCZ-w","34.375512 132.393749",7
"GiGO 広","広島県 呉市 広中町 1-9　フタバ図書ソフトピア広店2F","ajtA6qERC4DQAOFlBB6fVA","34.228614 132.629346",7
"ラウンドワン福山","広島県 福山市 明神町 1-9-28","LoNJo_p29uuPiX22okMdMg","34.489191 133.392434",7
"アミューズメントパークMG ジアス","広島県 福山市 柳津町 1-7-60","FlqI1gME-jhq2sXknMmo4A","34.440672 133.260636",7
"GiGO 海田","広島県 安芸郡海田町 南大正町 3-35","FkOq794-dQWj-3zukTVASg","34.367528 132.533784",7
"タイトーステーション広島本通","広島県 広島市中区 本通 3-5　せらかぐ本通ビル","JRMqlEd_DzbVUtTDs5sFAw","34.392798 132.46039",5
"GiGO 広島本通","広島県 広島市中区 本通 9-30　ランドマークビルB1・1F","7kC2jhEhyb8dJL3ZoqZZaw","34.392427 132.460801",5
"ブラックジャックアクア","広島県 広島市安佐南区 大町東 4-12-11","8DFB-NbAxaKZi5dYhYsIcA","34.468869 132.463027",5
"GiGO 尾道","広島県 尾道市 新浜 1-2-13","pq0UJ_Tk5ypgxof5nq6DIA","34.40304 133.186313",5
"あみぱらんど福山","広島県 福山市 三吉町南 2-8-24","0JF627lKzRljq1CDlVlYFg","34.488359 133.378658",5
"GiGO 福山","広島県 福山市 瀬戸町山北 300","BkO2sMhMdc3qSCbMNOQL9Q","34.47606 133.315919",5
"アミパラ神辺","広島県 福山市 神辺町新道上 1-2-1　フジグラン神辺向かい","dv6Y8KZU9FWrWA75uxoj_A","34.545847 133.358611",5
"アミパラここじゃ","広島県 東広島市 西条町下見 6-10-19","vMSJWICCeH0hDokFxKFQ5w","34.407574 132.715536",5
"ブラックジャック東広島","広島県 東広島市 西条町御薗宇 6120","xz43OIZFcybNZ6HBRUbDrQ","34.414128 132.753151",5
"namcoイオンモール広島府中","広島県 安芸郡府中町 大須 2-1-1　イオンモール広島府中3F","eEJPWYFMvxEN_SwIMWgksQ","34.394622 132.499793",5
"GAME ALEX","山口県 宇部市 西宇部南 3-5-53","dzRLQ029e4jGqRqxYFQ4Lg","33.999406 131.220092",9
"ゲームスポットSPEED","山口県 周南市 久米 3219","dGpr4RPrK0lWWIH2DzGAiQ","34.034169 131.834752",9
"アミパラ下関駅南","山口県 下関市 東大和町 1-3-15","oHY1Kd7ZLOI1o_YJpDJBdg","33.945245 130.920528",7
"フレスパランドカッタの湯","山口県 宇部市 海南町 1675","RWB83Aiyt99pl4CGiNdK1Q","33.958448 131.261525",5
"GiGO イオンタウン小郡","山口県 山口市 小郡前田町 3-6","Z_lqRnDWwvFiygVvS94JpQ","34.086987 131.398663",5
"サープラ山口あそびタウン","山口県 山口市 湯田温泉 6-8-3","x5269yQ2lqOoE7hNxnnlQg","34.164666 131.451808",5
"タイトーFステーション山口メルクス","山口県 山口市 黒川 82-1　ハイパーモールメルクス山口内","EEoi04B15SwATkmzpQWSMw","34.136025 131.434486",5
"ネオ・ブラボー","山口県 防府市 高倉 1-3-30","gjLo1YWDwBojztmeIavxwA","34.054957 131.559199",5
"アミパラ周南久米","山口県 周南市 久米 2834　イオンタウン周南久米内","0Zd-rEDboIDrE62DGEllsA","34.036785 131.842656",5
"ラウンドワン徳島・万代","徳島県 徳島市 万代町 4-19-1","VyY015uSjzC5ofUW-bACdQ","34.064799 134.56451",9
"アポロゲームセンター沖洲","徳島県 徳島市 南沖洲 1-93-1","-lC4cG97udq98nmbUqRpYA","34.06719 134.582761",7
"アミューズメントパフェパレパレ田宮","徳島県 徳島市 南田宮 2-2-46","BiXsAGj5fRXx__8by00DpA","34.086076 134.542587",7
"ラウンドワンスタジアム高松","香川県 高松市 松島町 2-7-43","Oy4aNxLtBklgf_hfb_1dDg","34.338908 134.067067",11
"マックスプラザ善通寺","香川県 善通寺市 中村町 1798-2","iMylaDMn3av4SuRKML61rA","34.243614 133.764084",10
"アミュージアム高松","香川県 高松市 伏石町 2144-9","j6Fzj21GMtSVKh61-6nyfA","34.307658 134.060369",5
"アミパラ高松","香川県 高松市 伏石町 2168-2","tCoL-yzFjq37YtJm2fXGfg","34.307019 134.059187",5
"アミパラ丸亀","香川県 丸亀市 飯野町西分字川縁甲 584-1　ハローズ棟内","v0V2cyongIoS1pzzxOF0Dw","34.284657 133.820461",5
"GiGO 高松","香川県 高松市 勅使町 535","6Y6dZrX7P886Y8cpk8ElgA","34.308457 134.018485",3
"プラサカプコン新居浜","愛媛県 新居浜市 前田町 8-8　イオンモール新居浜2F","a4IUv5Zp_8Wgw48hhw3IOQ","33.95377 133.268855",9
"宮西スタジアムII","愛媛県 松山市 宮西 2-4-41","2x9YCxUn1fDRkjxgKr3jhQ","33.848597 132.751805",7
"プレイドーム松山","愛媛県 松山市 余戸南 4-9-40　1F","iXeyzPJDs9oAUmlp7nCtgw","33.809474 132.728054",5
"アミューズメントパークMGキスケ","愛媛県 松山市 宮田町 4　キスケボックス内1F","thqiYQA14Ci5jNqZjYYoig","33.841349 132.754065",5
"ラウンドワン松山","愛媛県 松山市 東長戸 1-3-10","WQcOxHi38pHjAjFeTtHdJw","33.866512 132.751577",5
"GiGO 松山","愛媛県 松山市 枝松 5-7-32","mPBonQiZgCugZDHyZIhjdw","33.82826 132.786503",5
"アミパラ松山","愛媛県 松山市 生石町 655-1","RIYB1PSmiyc2EdE6rMMNxA","33.833541 132.74519",5
"GiGO そよら今治馬越","愛媛県 今治市 馬越町 4-8-1　そよら今治馬越3F　300-1区画","JZLt-waP8S5l-VTAEU9oxw","34.056196 132.979816",5
"アミューズメントパークMG 伊予三島","愛媛県 四国中央市 中之庄町 75-1","0jhhdR1Gp0XTwsRXns6tSw","33.974555 133.528707",5
"アミューズメントパークMG 東予周布","愛媛県 西条市 周布 715-1　フジ東予店別館","ZUr1KErLP6CsUnwxmaE6nQ","33.92046 133.07754",3
"ラウンドワン高知","高知県 高知市 南宝永町 4-12","diQaKpWw-QAx4pxNrKAzeQ","33.557749 133.554574",11
"プラサカプコン高知","高知県 高知市 秦南町 1-4-8　イオンモール高知2F","oAo0_-qytDBZRZN32Yf4AA","33.577054 133.54235",9
"アミパラ高知","高知県 南国市 篠原 194-1","nlbiff_jeeFSpKaFWMWl0g","33.567882 133.63466",5
"namco博多バスターミナル","福岡県 福岡市博多区 博多駅中央街 2-1　博多バスターミナルビル7F","wPjgAc2Lg4hO-loyy7zffg","33.59143 130.419785",29
"ラウンドワン福岡天神","福岡県 福岡市中央区 天神 2-6-12","SEGllzAlIIEMSWUAg9siUQ","33.589361 130.39683",17
"ゲーム最後の5ドル","福岡県 糟屋郡粕屋町 仲原 2706　仲原Jボウル2F","W_Yv192a2gTMobNg45CoDQ","33.609137 130.445368",14
"G-pala 小倉","福岡県 北九州市小倉南区 上葛原 1-14-1","OfdJoCFcDPz_K096Sa0u9A","33.839598 130.911264",10
"タイトーステーション福岡天神","福岡県 福岡市中央区 天神 2-6-35　サザンクロスビル","lbqEwPY9gSzkeHJhLi4bpA","33.589645 130.397281",10
"namcoららぽーと福岡","福岡県 福岡市博多区 那珂 6-23-1　ららぽーと福岡内4F","_u_9HQhYBYbb3Mkf8L1iaA","33.565075 130.438502",10
"楽市楽座003楽市街道箱崎","福岡県 福岡市東区 箱崎 5-1-8　楽市街道箱崎2・3F","Eu391GRgIsIYcYb7UF_W8A","33.624027 130.419506",10
"PEP魚町","福岡県 北九州市小倉北区 魚町 2-4-20","747NR4t21JW-UuU0VwGYqw","33.884015 130.880113",9
"GiGO 福岡天神","福岡県 福岡市中央区 天神 2-7-6　DADAビル1～3F","PKKmklBbXlUn5D5Gt6NTEQ","33.589889 130.39661",9
"ラウンドワンスタジアム博多・半道橋","福岡県 福岡市博多区 半道橋 2-2-8","DIqIpVqbZ4QiPv9gwtM-cQ","33.584155 130.438442",9
"ラウンドワンスタジアム小倉 ","福岡県 北九州市小倉北区 西港町 15-65","YdtvLT130pt234qcbcRd3Q","33.897617 130.859935",7
"G-stage七隈","福岡県 福岡市城南区 七隈 8-4-8","4aPaKAbewVno388Ij2kb9A","33.551233 130.364344",7
"遊道楽新合川","福岡県 久留米市 新合川 1-6-7　2F","_vq5W2WMTZTq_8-Wxn0XpA","33.321798 130.540996",7
"ラウンドワン大野城","福岡県 大野城市 御笠川 1-18-16","wfi-OeGPRjaPw3j6UW-t0w","33.546419 130.482261",7
"G-stage小倉","福岡県 北九州市小倉北区 浅野 2-14-5　あるあるCity2F","iiYL2VjRW3PvBU3uaHKchg","33.887542 130.88473",5
"ハイパーメッセ","福岡県 北九州市小倉南区 北方 4-6-7","XXYNkor7WeK3XPW4zWWxHA","33.839213 130.874162",5
"楽市楽座福重","福岡県 福岡市西区 石丸 4-263-1","hENSrgV5hD9Dupenx2QBjA","33.568877 130.313529",5
"国分バッティングセンター","福岡県 久留米市 国分町 1408","f369r_P_kQJyeuPnQDYrrg","33.29941 130.53282",5
"楽市街道くるめ","福岡県 久留米市 新合川 2-7-10　久留米アミューズメントビル内","e2VZ5Qt0RfsZkaRkjfCnKA","33.319784 130.542671",5
"G-stage飯塚","福岡県 飯塚市 枝国 680-2","WAg5B_diuOCWSRoLadbmOA","33.636487 130.676025",5
"楽市楽座行橋","福岡県 行橋市 西泉 6-1-1　コスタ行橋アミューズ棟2F","yZqI1jxflBlBkWqYFrrmCA","33.717008 130.971632",5
"GiGO 中間","福岡県 中間市 上蓮花寺 3-1-1　プラザモールなかま1・2F","EWQe3_xDxAPHAT3LyzXQSQ","33.823074 130.721606",5
"スペースワン","福岡県 小郡市 小郡 1466-3","hrKT638iHojuONJMwC0Zrg","33.392631 130.541964",5
"太宰府Jボウル","福岡県 太宰府市 都府楼南 5-6-12","C3K0MFsIn1-ikeEPgmBClA","33.501106 130.513846",5
"楽市楽座210トリアス","福岡県 糟屋郡久山町 山田 990","Fy6gd07fsCd7Ww6k3LmcAg","33.652863 130.49199",5
"サープラ新宮あそびタウン","福岡県 糟屋郡新宮町 美咲 3-1-40","OuH1FRkfseTg42BYlOc8lA","33.706118 130.440622",5
"PEP中津口","福岡県 北九州市小倉北区 中津口 2-2-16　ASOBOX3F","JuzBcnAY85c7RAf2-RcLEw","33.877455 130.887214",3
"コインレストラン秋峰","福岡県 筑紫野市 天山 428-1","RGaRAA5IIMou2a2akXOYjA","33.479639 130.553178",3
"ラウンドワンスタジアム佐賀","佐賀県 佐賀市 兵庫北 4-2-1","IV3tq3iyMCv0kdpXFoeYVQ","33.275228 130.301055",7
"遊道楽嘉瀬","佐賀県 佐賀市 嘉瀬町中原 2488-1","T1RGvlOAr2FkQDeOEbMM2Q","33.242133 130.256556",5
"楽市楽座303佐賀大和","佐賀県 佐賀市 大和町尼寺 2965","sfqYwtKuus9Y5buG5fLDSQ","33.301495 130.281164",5
"GiGO 武雄","佐賀県 武雄市 武雄町富岡 12517-1","HU0a1m9A8hj7JoKRHj_aPg","33.199354 130.034646",5
"namcoモラージュ佐賀","佐賀県 佐賀市 巨勢町大字牛島 730　モラージュ佐賀1・2F","tz5cITl1MddUR0q7ZVMfaQ","33.251275 130.319679",3
"ソニックワールド伊万里","佐賀県 伊万里市 二里町八谷搦 189-3","8yTtxqBeU8BY41gic8FNiQ","33.278589 129.872228",3
"GiGO 諫早","長崎県 諫早市 小川町 90-1","49TK4iUtseNO5gf0IMMWkg","32.831511 130.055213",7
"G-stage浜の町","長崎県 長崎市 浜町 2-26","RF3VVCffG8VSbXiHmkvhQw","32.744847 129.877542",5
"アミパラ佐世保","長崎県 佐世保市 大塔町 18-15","bkNxTPEB8g1KPS7RBr_ijQ","33.150047 129.780282",5
"サープラ佐世保あそびタウン ","長崎県 佐世保市 田原町 38-1","kT84DocAgKbs2UwXzIqi2g","33.208629 129.716907",5
"ソニックワールド大村","長崎県 大村市 古賀島町 383-1","qxMRuN9LjBCApT3G_fM7Pg","32.927312 129.939584",5
"遊道楽時津","長崎県 西彼杵郡時津町 元村郷 863-10","dNzVDnly-OtPVYQTKQaN1A","32.82017 129.84734",5
"スポラ九品寺","熊本県 熊本市中央区 九品寺 5-10-15","JSMDrFSRtOCrHss-7as5Mw","32.790466 130.714888",15
"スポラ菊陽","熊本県 菊池郡菊陽町 津久礼駄飼代 2617-2","BisffWzydlsxvKEP67XbCw","32.864703 130.808946",13
"パスカワールドグリーンランド","熊本県 荒尾市 本井手 1574-54","pnTsaLpdqlzIKZbPCgvnpA","32.987896 130.471208",10
"サープラ下通りあそびタウン","熊本県 熊本市中央区 手取本町 4-12　ザ･ファインビル","TXaKeVcOjXKgMvraWd0mEw","32.802679 130.70938",9
"パスカワールド宇土","熊本県 宇土市 善道寺町綾織 95　宇土シティモール内","5NxTjNl-0qwReneR60grLQ","32.683805 130.669776",7
"namcoワンダーシティ南熊本","熊本県 熊本市中央区 九品寺 6-9-1","ohRXxXiykghj2EczpaYpJg","32.786914 130.714592",5
"サープラ熊本あそびタウン","熊本県 熊本市東区 御領 8-4-82","e8fyXlhs90ibOB4Ey1dM0g","32.830951 130.771429",5
"ラウンドワンスタジアム熊本","熊本県 熊本市西区 春日 7-25-15","gXSNfrIGu8XQrLslEMHBUg","32.785049 130.677547",5
"サープラ荒尾あそびタウン","熊本県 荒尾市 原万田 700-1","aZGKeDDRiAjLjImHWG21yg","33.001699 130.437706",5
"FESTA山鹿","熊本県 山鹿市 方保田字鳥越 3468-1　MrMax山鹿店内","Eaw4zZX0nYf76GoJTtdXsQ","33.004694 130.723028",5
"タイトーFステーションセントポルタ大分","大分県 大分市 中央町 2-1-1","9uFeBfeZVBpUAd5TLmLynw","33.235422 131.606339",7
"GiGO 高城","大分県 大分市 牧 1-161-8","_I4ED-ThmUUxJH1qh7R3tg","33.241709 131.637265",7
"ラウンドワンスタジアム大分","大分県 大分市 萩原 2-13-17","ZM4V0Adcwtlj8Hn2VxZtVw","33.248998 131.640179",7
"トライセン萩原","大分県 大分市 萩原 4-227-7　ACS3F","5OKjbT1PP9IdTzfNixBPxA","33.249087 131.643709",5
"ユーズランド三光","大分県 中津市 三光佐知 1032　イオンモール三光2F","1p2m4QM5wYrYjDDoArIj5w","33.560431 131.192061",5
"トライセン中津","大分県 中津市 下池永 67-3","1_D0lme-DE2HlI2YEUD-Tw","33.589652 131.211079",5
"GiGO 中津","大分県 中津市 沖代町 1-2-16","fia5QzRqFowPlwBDZHzDEg","33.591211 131.201978",5
"G-pala 日田","大分県 日田市 友田字萩鶴 986-1","OxeyBhQ3ljYV526-3w-Tcw","33.32584 130.911605",5
"ラウンドワンスタジアム宮崎","宮崎県 宮崎市 中村東 3-4-60","SX1sE9c6T19sNQOtmObAMg","31.895349 131.417599",9
"楽市楽座イオンモール宮崎","宮崎県 宮崎市 新別府町江口 862-1　イオンモール宮崎2F","_Ew6-nWDQbhZE2Ek1EjsoA","31.921966 131.457828",5
"ゲームマインズ","宮崎県 宮崎市 高千穂通 1-3-22　エースランド2F","6yFOb6KnBa9V8QAWxjT8tw","31.919448 131.426289",5
"サープラ都城あそびタウン","宮崎県 都城市 上川東 4-5997-4","yr8o_SOiVkh1qMndgsOeCw","31.748861 131.078922",5
"GiGO 延岡","宮崎県 延岡市 平原町 5-1492-8","HsVIacf2P82cOg_tii2MZA","32.549826 131.677891",5
"namco日向","宮崎県 日向市 日知屋 14798-1　ハイパーモールメルクス日向1F","b7mt1hx0IIKRjBEWvAIL6A","32.450299 131.640104",5
"ラウンドワンスタジアム鹿児島宇宿","鹿児島県 鹿児島市 宇宿 2-2-2","pG0MLhclex8UZLAbL46sXQ","31.544674 130.543349",9
"サープラ天文館あそびタウン","鹿児島県 鹿児島市 千日町 5-6","hxnFg0QZqSyf8AszWLdn6A","31.589229 130.555719",7
"サープラ鹿児島あそびタウン","鹿児島県 鹿児島市 与次郎 1-11-1　フレスポジャングルパーク2F","QIEXj9er5QSA_Y42-OjPNg","31.570309 130.565314",5
"ゲームセンター電撃ベイサイド","鹿児島県 鹿児島市 浜町 2-2","tTp8HxhMTX_DgPlYzoRJJA","31.602056 130.565454",5
"タイトーFステーションニシムタ出水","鹿児島県 出水市 六月田町 347","cNLILpsFb_nI3XFR7zy1gQ","32.105248 130.345441",5
"Amusementcity G-STA","鹿児島県 薩摩川内市 向田本町 49","NYy3xJ0ulASfYkG20zvLJA","31.815807 130.307402",5
"サープラ国分あそびタウン","鹿児島県 霧島市 国分広瀬 2-4-1　フレスポ国分内","2HQCIPtiC8TcVC6q1it3Tg","31.721802 130.756985",5
"楽市楽座イオンタウン姶良","鹿児島県 姶良市 西餠田 264-1　イオンタウン姶良2F","IZ8PDxAV5LbzAT9zNjZDVA","31.732315 130.626592",5
"サープラ鹿屋あそびタウン","鹿児島県 肝属郡肝付町 富山 1008-5","VOHFcBOvOZoY3OOSqN_Z3w","31.388715 130.89779",5
"ラウンドワンスタジアム沖縄・宜野湾","沖縄県 宜野湾市 真志喜 3-28-8","eoz-T4ykGEkt79e0TI5n2w","26.275854 127.731009",12
"ラウンドワン沖縄・南風原","沖縄県 島尻郡南風原町 兼城 552","2Tj8nWkak3ej7LBKjRZXsw","26.195108 127.720963",11
"namcoイオンタウン読谷SC","沖縄県 中頭郡読谷村 古堅 740　イオンタウン読谷SC内","jcbhs40CILprY-WFznTNag","26.367978 127.746034",5
